max_depth_XGB,reg_lambda_XGB,num_iterations_LGB,n_estimators_XGB,learning_rate_LGB,learning_rate_XGB,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,max_bin_LGB,max_depth_LGB,reg_alpha_LGB,reg_alpha_XGB,degree,mse,r2
5,5,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,6,48,5,1.0,1.0,10,0.14350819774580706,0.856491802254193
5,5,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,10,0.1439240535693117,0.8560759464306883
7,7,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,1.0,1.0,10,0.14398410238468606,0.8560158976153139
9,9,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.01,0.01,10,0.14399187961906576,0.8560081203809342
5,5,200,200,0.1,0.1,128,128,20.0,0.7,0.7,0.7,0.7,2,16,3,1.0,1.0,10,0.14406897271937272,0.8559310272806273
5,5,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.01,0.01,10,0.1440755838955436,0.8559244161044564
9,9,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.01,0.01,10,0.1441460222290965,0.8558539777709036
5,5,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,2,16,3,0.1,0.1,10,0.14427976823841615,0.8557202317615838
9,9,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.01,0.01,10,0.14436517763702394,0.855634822362976
7,7,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,14,112,9,0.1,0.1,10,0.1446003540535156,0.8553996459464844
7,7,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.1,0.1,10,0.14464663928055044,0.8553533607194496
5,5,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,14,112,9,0.1,0.1,10,0.144793119435325,0.855206880564675
5,5,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.1,0.1,10,0.1448319998310158,0.8551680001689842
9,9,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,1.0,1.0,10,0.14495724716849465,0.8550427528315053
9,9,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.01,0.01,10,0.14504005742138099,0.854959942578619
7,7,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.1,0.1,10,0.1452740405600694,0.8547259594399306
5,5,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,10,80,7,0.1,0.1,10,0.14530047494790113,0.8546995250520989
5,5,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,2,16,3,0.01,0.01,10,0.14538999689059603,0.8546100031094039
7,7,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,2,16,3,0.01,0.01,10,0.14560873163045426,0.8543912683695457
5,5,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,1.0,1.0,10,0.14561035609741607,0.854389643902584
5,5,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,10,80,7,0.1,0.1,10,0.14585444473184,0.85414555526816
5,5,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,2,16,3,0.1,0.1,10,0.14589872900638584,0.8541012709936142
5,5,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,1.0,1.0,10,0.14599730032739627,0.8540026996726038
9,9,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,6,48,5,0.1,0.1,10,0.14608161367215844,0.8539183863278416
7,7,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.01,0.01,10,0.14617348470023409,0.8538265152997659
7,7,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,10,0.14621444622169463,0.8537855537783053
7,7,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,1.0,1.0,10,0.14628386525354864,0.8537161347464514
5,5,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.14632376181540388,0.8536762381845961
5,5,200,200,0.1,0.1,128,128,20.0,0.7,0.7,0.7,0.7,2,16,3,0.1,0.1,10,0.1463675785504737,0.8536324214495263
5,5,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.01,0.01,10,0.14690126128054723,0.8530987387194527
7,7,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.01,0.01,10,0.14710300625305656,0.8528969937469435
5,5,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,1.0,1.0,10,0.14732560663044184,0.8526743933695582
9,9,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.01,0.01,10,0.14753496807162006,0.85246503192838
9,9,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.01,0.01,10,0.14834864334795392,0.851651356652046
7,7,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,2,16,3,0.01,0.01,10,0.14835130234672936,0.8516486976532707
7,7,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,6,48,5,0.1,0.1,10,0.14844891483554015,0.8515510851644599
5,5,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.1,0.1,10,0.14869474211375905,0.851305257886241
5,5,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.01,0.01,10,0.1487341358155594,0.8512658641844406
7,7,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.1,0.1,10,0.14909099812848864,0.8509090018715113
5,5,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.01,0.01,10,0.14931902775578404,0.8506809722442159
9,9,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.1,0.1,10,0.14961664240796882,0.8503833575920312
5,5,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.14970668122616718,0.8502933187738329
5,5,100,100,0.2,0.2,32,32,5.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.15024660437956475,0.8497533956204353
7,7,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,2,16,3,1.0,1.0,10,0.1505346390418549,0.8494653609581451
9,9,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.1,0.1,10,0.15063257672365601,0.849367423276344
5,5,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,1.0,1.0,10,0.15115366627942486,0.8488463337205752
5,5,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.01,0.01,10,0.15115470592726957,0.8488452940727305
9,9,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.1,0.1,10,0.15156074717572712,0.8484392528242729
5,5,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.1,0.1,10,0.1519391974763834,0.8480608025236166
5,5,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.1,0.1,10,0.1520467485172786,0.8479532514827214
5,5,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,6,48,5,0.1,0.1,10,0.15330205700921215,0.8466979429907878
7,7,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.1,0.1,10,0.15334139164250454,0.8466586083574954
7,7,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.1,0.1,10,0.15401046598904622,0.8459895340109538
5,5,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.1,0.1,10,0.15833290188758214,0.8416670981124179
7,7,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.1,0.1,10,0.16315195999855525,0.8368480400014447
5,5,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.295849912174834,0.7041500878251661
9,9,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.2970562038652419,0.7029437961347581
9,9,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.29754799200535437,0.7024520079946457
9,9,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.29766644878441106,0.7023335512155889
9,9,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.2979078002253105,0.7020921997746895
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.29813712788998836,0.7018628721100116
7,7,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.29821090746340995,0.70178909253659
7,7,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.2985029969895158,0.7014970030104841
9,9,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,5,0.29883540450619017,0.7011645954938098
5,5,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.29920675573420985,0.7007932442657901
9,9,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.2993701505413167,0.7006298494586833
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.01,0.01,5,0.29964418621322436,0.7003558137867756
9,9,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.30000750194347103,0.699992498056529
7,7,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.3001402767592629,0.6998597232407371
7,7,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.3003560326902874,0.6996439673097126
9,9,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.3004737005357567,0.6995262994642433
7,7,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.3005969972789986,0.6994030027210014
7,7,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.30065510562313513,0.6993448943768649
7,7,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.30068118510421543,0.6993188148957845
7,7,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.3009040371877675,0.6990959628122325
9,9,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.30148287977729,0.6985171202227101
5,5,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,18,144,11,1.0,1.0,5,0.3015834407004253,0.6984165592995747
9,9,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.30162446162886786,0.6983755383711321
9,9,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.3018996103308798,0.6981003896691202
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.3019573773566973,0.6980426226433027
9,9,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,1.0,1.0,5,0.301996737029981,0.698003262970019
7,7,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.3020373769723203,0.6979626230276796
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.3021185577113169,0.6978814422886831
9,9,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,18,144,11,1.0,1.0,5,0.3024158078181228,0.6975841921818773
9,9,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.3029898885293306,0.6970101114706694
7,7,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.01,0.01,5,0.3030336414018265,0.6969663585981736
5,5,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.30304099523027134,0.6969590047697287
5,5,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.3030461791300691,0.6969538208699309
7,7,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.30311205839554656,0.6968879416044534
7,7,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.303136130591198,0.6968638694088021
5,5,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.3031460569034089,0.6968539430965911
9,9,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,1.0,1.0,5,0.3031548929327453,0.6968451070672548
5,5,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,1.0,1.0,5,0.3032635603643267,0.6967364396356732
7,7,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.01,0.01,5,0.3032957058447664,0.6967042941552336
7,7,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.30330241317627415,0.6966975868237258
7,7,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.3033195454839006,0.6966804545160994
7,7,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.30333047921239337,0.6966695207876066
7,7,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.3035277882724103,0.6964722117275897
5,5,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.3035625807729464,0.6964374192270536
7,7,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.01,0.01,5,0.30365986715158505,0.6963401328484149
9,9,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.01,0.01,5,0.3037080750655238,0.6962919249344762
7,7,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,1.0,1.0,5,0.30385251595744267,0.6961474840425573
9,9,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.3038838886770539,0.6961161113229462
9,9,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.01,0.01,5,0.3038971858797564,0.6961028141202437
9,9,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,14,112,9,0.1,0.1,5,0.30396528433998915,0.6960347156600108
5,5,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.30397540494731873,0.6960245950526813
9,9,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.3040670984847012,0.6959329015152989
7,7,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,1.0,1.0,5,0.3041299979649785,0.6958700020350215
7,7,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.3041361113093003,0.6958638886906997
7,7,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,6,48,5,1.0,1.0,5,0.30414952171009774,0.6958504782899022
5,5,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.30422657269832176,0.6957734273016782
7,7,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.3042463409192841,0.6957536590807158
5,5,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.3042930128532879,0.6957069871467121
7,7,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.30430366032126654,0.6956963396787335
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,5,0.30435862514774137,0.6956413748522586
9,9,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.3043694340707021,0.6956305659292978
7,7,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.1,0.1,5,0.30442614618734704,0.695573853812653
7,7,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.3044286152978864,0.6955713847021137
5,5,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,6,48,5,1.0,1.0,5,0.3045749458565873,0.6954250541434127
9,9,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.3046109819524553,0.6953890180475447
9,9,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.30461137653110093,0.6953886234688991
7,7,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,18,144,11,1.0,1.0,5,0.30468837822158495,0.695311621778415
7,7,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.30469401098902266,0.6953059890109774
7,7,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,5,0.30475701573781455,0.6952429842621854
5,5,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.30477352494142695,0.695226475058573
9,9,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.30481903926195575,0.6951809607380443
9,9,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.3048517781183454,0.6951482218816546
7,7,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.30492607891093965,0.6950739210890604
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.3049598266259133,0.6950401733740867
5,5,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.30497867571112763,0.6950213242888723
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.30510070205166623,0.6948992979483337
5,5,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,5,0.30518422808945456,0.6948157719105454
5,5,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.01,0.01,5,0.3052005087908531,0.6947994912091469
9,9,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.01,0.01,5,0.3053407103861181,0.6946592896138819
5,5,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,1.0,1.0,5,0.3054158441072752,0.6945841558927248
9,9,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.30545611418115337,0.6945438858188466
7,7,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,18,144,11,0.1,0.1,5,0.30547944567141305,0.694520554328587
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,1.0,1.0,5,0.3054870715631064,0.6945129284368936
5,5,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.3055820298249813,0.6944179701750187
5,5,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,14,112,9,1.0,1.0,5,0.3056042543682802,0.6943957456317198
9,9,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,14,112,9,1.0,1.0,5,0.30561050949760793,0.6943894905023921
7,7,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,18,144,11,0.1,0.1,5,0.3057705412562767,0.6942294587437233
5,5,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.30577336548429596,0.694226634515704
9,9,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,18,144,11,0.1,0.1,5,0.30578540638401946,0.6942145936159805
7,7,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.3057905185587388,0.6942094814412612
9,9,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.3058913003226584,0.6941086996773416
7,7,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,5,0.3059297542772794,0.6940702457227206
9,9,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.3059602737271502,0.6940397262728498
9,9,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,5,0.30597128154975595,0.694028718450244
9,9,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.01,0.01,5,0.30606034803570176,0.6939396519642982
5,5,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,5,0.30622052724669063,0.6937794727533093
7,7,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.3063065333059352,0.6936934666940648
7,7,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,10,80,7,1.0,1.0,5,0.3063322026626624,0.6936677973373375
7,7,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,5,0.3063788427436291,0.6936211572563709
9,9,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.01,0.01,5,0.30642359252247486,0.6935764074775251
9,9,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,5,0.3064788410166604,0.6935211589833397
9,9,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.01,0.01,5,0.306480999453425,0.693519000546575
7,7,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,6,48,5,1.0,1.0,5,0.30653013718424277,0.6934698628157572
7,7,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,5,0.3065901271384283,0.6934098728615716
5,5,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.01,0.01,5,0.30685198865763974,0.6931480113423603
5,5,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,5,0.30692867392432704,0.6930713260756729
7,7,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,6,48,5,0.1,0.1,5,0.30695050363652915,0.6930494963634708
5,5,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,1.0,1.0,5,0.3069639820541549,0.693036017945845
9,9,100,100,0.2,0.2,32,32,5.0,0.7,0.7,0.7,0.7,6,48,5,0.1,0.1,5,0.30699408711222453,0.6930059128877755
5,5,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,5,0.30701539673046285,0.6929846032695371
7,7,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,5,0.30704842600555277,0.6929515739944472
5,5,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,10,80,7,1.0,1.0,5,0.30720189940568665,0.6927981005943133
9,9,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.01,0.01,5,0.30722953967887123,0.6927704603211288
7,7,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.01,0.01,5,0.30726639892826035,0.6927336010717396
