max_depth_XGBR,reg_lambda_XGBR,n_estimators_XGBR,learning_rate_XGBR,max_depth_XGBC,reg_lambda_XGBC,subsample_XGBR,colsample_bytree_XGBR,subsample_XGBC,colsample_bytree_XGBC,min_child_weight_XGBR,min_child_weight_XGBC,reg_alpha_XGBR,reg_alpha_XGBC,n_estimators_XGBC,learning_rate_XGBR,degree,mse,r2
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,5,0.38232024765130657,0.6176797523486934
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.3823549703429639,0.6176450296570362
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,5,0.3823772424811923,0.6176227575188077
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,3,3,1.0,1.0,200,0.05,5,0.3824230654807227,0.6175769345192773
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,100,0.1,5,0.38243555810421914,0.6175644418957809
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.382442947919113,0.6175570520808871
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,5,0.38257715935262254,0.6174228406473774
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,5,0.3825845854585626,0.6174154145414374
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,5,0.38276420959710306,0.6172357904028969
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,5,0.38302427146255363,0.6169757285374464
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,5,0.383043811002219,0.616956188997781
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.01,0.01,100,0.1,5,0.3830874928742342,0.6169125071257657
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,200,0.05,5,0.3832825777806068,0.6167174222193932
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,200,0.05,5,0.3832921467131362,0.6167078532868637
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.3833470791541591,0.6166529208458409
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,200,0.05,5,0.3833508270448342,0.6166491729551657
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.38336109676512947,0.6166389032348705
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.3835697750289652,0.6164302249710347
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,100,0.1,5,0.3836139328842811,0.6163860671157189
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,100,0.1,5,0.38369530484107506,0.6163046951589249
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,5,0.38384245271416845,0.6161575472858316
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,5,0.3839188439565275,0.6160811560434725
7,7,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,5,0.38396705715317225,0.6160329428468277
5,5,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,5,0.38398759626510076,0.6160124037348993
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,5,0.38400729083335977,0.6159927091666402
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,5,0.3840326101852069,0.615967389814793
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,5,0.38403804787137175,0.6159619521286283
9,9,100,0.1,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,5,0.3841243511447317,0.6158756488552684
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.1,0.1,200,0.05,5,0.3841289287196339,0.6158710712803661
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.1,0.1,200,0.05,5,0.38413687228913446,0.6158631277108655
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.1,0.1,200,0.05,5,0.38420295355684614,0.6157970464431539
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,5,0.38423811028653715,0.6157618897134629
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,5,0.3842502266862465,0.6157497733137536
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,5,0.3842657934161055,0.6157342065838944
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,200,0.05,5,0.3844126912724685,0.6155873087275314
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,100,0.1,5,0.3847906137424735,0.6152093862575265
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.3848378753469652,0.6151621246530348
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,100,0.1,5,0.3849548633039493,0.6150451366960508
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,100,0.1,5,0.384993271109085,0.615006728890915
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.3854933092290445,0.6145066907709555
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.3856354032078425,0.6143645967921575
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.3856723185462411,0.6143276814537588
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,5,0.38568487228027987,0.6143151277197201
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,5,0.38569463358262845,0.6143053664173715
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.3857094582458254,0.6142905417541746
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,200,0.05,5,0.38571909768112805,0.614280902318872
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,5,0.3857313894425209,0.6142686105574791
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.38575303182683135,0.6142469681731686
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,200,0.05,5,0.3857673409872105,0.6142326590127896
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,5,0.3857783246771177,0.6142216753228823
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,1.0,1.0,200,0.05,5,0.3857843840301589,0.6142156159698411
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,5,0.3858037769731621,0.6141962230268379
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,7,7,1.0,1.0,200,0.05,5,0.3858154258861785,0.6141845741138214
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,5,0.385844120523934,0.614155879476066
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,5,0.38585190525372204,0.614148094746278
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,5,0.38589962665568367,0.6141003733443163
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,200,0.05,5,0.38592001662277986,0.6140799833772201
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,5,0.38602326940688475,0.6139767305931152
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,5,0.3861212609809626,0.6138787390190374
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,5,0.38618590684289955,0.6138140931571004
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,5,0.3861897840621004,0.6138102159378995
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,5,0.38622302255098506,0.6137769774490149
7,7,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.3862348079852779,0.6137651920147221
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,5,0.38623952387318417,0.6137604761268158
5,5,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,5,0.3862435823659448,0.6137564176340552
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,1.0,1.0,200,0.05,5,0.3862496257287682,0.6137503742712318
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,9,9,0.1,0.1,100,0.1,5,0.38625507709998375,0.6137449229000163
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,100,0.1,5,0.3862776513294851,0.6137223486705149
9,9,200,0.05,16,16,0.7,0.7,0.7,0.7,5,5,0.01,0.01,200,0.05,5,0.3862937017431951,0.6137062982568049
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,100,0.1,5,0.38648237590782475,0.6135176240921753
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,100,0.1,5,0.3865210692282332,0.6134789307717667
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,100,0.1,5,0.3865628435861008,0.6134371564138992
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,5,0.38659308269451176,0.6134069173054882
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,100,0.1,5,0.38660358398862,0.6133964160113801
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,5,0.38660794183933916,0.6133920581606609
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,100,0.1,5,0.3866363078788794,0.6133636921211205
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,5,0.3867767833908359,0.6132232166091641
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.3869724003789856,0.6130275996210144
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,5,0.3870061389442825,0.6129938610557175
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.3871034450119317,0.6128965549880683
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.38712611052536505,0.612873889474635
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,5,0.3871438094247225,0.6128561905752775
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.38720724081750285,0.6127927591824971
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.3872635296799769,0.6127364703200231
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.38727428282196025,0.6127257171780398
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,200,0.05,5,0.3873214725053655,0.6126785274946345
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,5,0.3873419030090577,0.6126580969909423
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.38735164521633186,0.6126483547836681
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,5,0.3873933638141428,0.6126066361858572
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.01,0.01,100,0.1,5,0.38744798333780334,0.6125520166621967
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,5,0.3874507188390703,0.6125492811609297
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.3874680922022714,0.6125319077977286
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,100,0.1,5,0.38752265063244795,0.612477349367552
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,5,0.38753119375137585,0.6124688062486241
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,200,0.05,5,0.38760978442449867,0.6123902155755013
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,5,0.3876904996957246,0.6123095003042753
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,5,0.3877639308823215,0.6122360691176785
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,100,0.1,5,0.3877707130879914,0.6122292869120086
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,100,0.1,5,0.38778831466168384,0.6122116853383162
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.38781618033180204,0.6121838196681979
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,200,0.05,5,0.3878259706277478,0.6121740293722522
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.38797955386606675,0.6120204461339332
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.388001436513299,0.611998563486701
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,100,0.1,5,0.38802268876654294,0.611977311233457
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.3880321982044725,0.6119678017955275
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,100,0.1,5,0.3881713945044718,0.6118286054955282
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,100,0.1,5,0.3882194068201974,0.6117805931798026
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.01,0.01,100,0.1,5,0.38831788282404567,0.6116821171759543
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.3884161224958608,0.6115838775041391
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.3887632297793557,0.6112367702206443
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.3888711471832612,0.6111288528167388
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.38889912341854777,0.6111008765814523
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,1.0,1.0,200,0.05,5,0.3889503027100518,0.6110496972899482
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.3890091033046538,0.6109908966953461
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.3891148202293741,0.6108851797706258
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,100,0.1,5,0.3891602157106066,0.6108397842893933
7,7,200,0.05,48,48,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,1.0,1.0,100,0.1,10,0.3892160704265427,0.6107839295734573
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.3893098538932724,0.6106901461067276
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,100,0.1,5,0.3893478110067338,0.6106521889932661
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.3894253048321312,0.6105746951678688
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,100,0.1,5,0.38943055474978155,0.6105694452502184
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.01,0.01,100,0.1,5,0.38947598402206907,0.6105240159779309
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.3895902811347866,0.6104097188652133
5,5,200,0.05,48,48,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,1.0,1.0,100,0.1,10,0.3896003076685082,0.6103996923314918
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,5,0.38961604016821366,0.6103839598317864
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.38965498120534037,0.6103450187946596
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,5,0.38967147845455674,0.6103285215454433
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,5,5,0.1,0.1,200,0.05,5,0.3897320700199772,0.6102679299800229
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,5,0.38977404716723096,0.610225952832769
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.3898536948698605,0.6101463051301395
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,5,0.38987382080479943,0.6101261791952006
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,5,0.3898929467226656,0.6101070532773344
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,5,0.3899583626906127,0.6100416373093873
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,5,0.3899648889657621,0.6100351110342379
9,9,200,0.05,48,48,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,1.0,1.0,100,0.1,10,0.3899927146217669,0.6100072853782331
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,5,0.3900301530838732,0.6099698469161268
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,5,0.39023935714074104,0.609760642859259
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,100,0.1,5,0.390660099062586,0.6093399009374141
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,100,0.1,5,0.39066342196148374,0.6093365780385163
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,100,0.1,5,0.3909196251831757,0.6090803748168243
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.39094352011454286,0.6090564798854572
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.391041879022014,0.608958120977986
7,7,200,0.05,48,48,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,1.0,1.0,100,0.1,10,0.3911032877979807,0.6088967122020192
5,5,200,0.05,48,48,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,1.0,1.0,100,0.1,10,0.39112189040244805,0.608878109597552
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,1.0,1.0,200,0.05,5,0.39119527708641855,0.6088047229135815
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,5,0.39141295304015133,0.6085870469598487
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.39148375787870177,0.6085162421212982
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,5,0.39150234596327105,0.608497654036729
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,5,0.39150768691830595,0.608492313081694
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,5,0.3915980589590685,0.6084019410409315
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,200,0.05,5,0.39160661256158397,0.608393387438416
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.39162144370755625,0.6083785562924438
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,0.1,0.1,100,0.1,5,0.3916607162914263,0.6083392837085737
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,7,7,1.0,1.0,200,0.05,5,0.39168213513921946,0.6083178648607805
9,9,200,0.05,48,48,0.9,0.9,0.4999999999999999,0.4999999999999999,9,9,1.0,1.0,100,0.1,10,0.3916876042403408,0.6083123957596592
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,5,0.3917073179299944,0.6082926820700056
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,5,0.391778022607716,0.608221977392284
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,200,0.05,5,0.39190957383603836,0.6080904261639617
7,7,200,0.05,48,48,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,1.0,1.0,100,0.1,10,0.39200117634117504,0.607998823658825
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.392072379408114,0.607927620591886
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.3921222723556214,0.6078777276443785
5,5,200,0.05,48,48,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,1.0,1.0,100,0.1,10,0.3921282539280105,0.6078717460719896
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.3923292907838044,0.6076707092161956
9,9,200,0.05,48,48,0.9,0.9,0.4999999999999999,0.4999999999999999,7,7,1.0,1.0,100,0.1,10,0.39239529587493843,0.6076047041250616
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,3,3,0.01,0.01,100,0.1,5,0.3924604798787245,0.6075395201212754
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,100,0.1,5,0.3925557912083261,0.6074442087916738
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,100,0.1,5,0.39261071986501156,0.6073892801349885
7,7,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,1.0,1.0,200,0.05,5,0.3926608527045029,0.6073391472954971
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,3,3,0.01,0.01,100,0.1,5,0.3926765039465694,0.6073234960534306
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,3,3,0.1,0.1,100,0.1,5,0.39277889275688843,0.6072211072431115
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,5,0.39287184397109287,0.6071281560289071
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,3,3,0.01,0.01,100,0.1,5,0.39290526145399995,0.607094738546
9,9,100,0.1,16,16,0.9,0.9,0.4999999999999999,0.4999999999999999,3,3,1.0,1.0,200,0.05,5,0.3930387415245998,0.6069612584754003
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,5,0.39313386838019204,0.606866131619808
9,9,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,200,0.05,5,0.39319416837770155,0.6068058316222984
5,5,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.39383099504873154,0.6061690049512685
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,100,0.1,5,0.3938479033131885,0.6061520966868115
7,7,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.39386213624347055,0.6061378637565294
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.1,0.1,100,0.1,5,0.3939451204811324,0.6060548795188676
9,9,200,0.05,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,0.01,0.01,100,0.1,5,0.3939900260836768,0.6060099739163232
5,5,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,100,0.1,5,0.3941738527718554,0.6058261472281445
7,7,100,0.1,32,32,0.5,0.5,0.8999999999999999,0.8999999999999999,9,9,1.0,1.0,100,0.1,5,0.3944337251687526,0.6055662748312474
