max_depth_XGB,reg_lambda_XGB,n_estimators_XGB,learning_rate_XGB,penalty_逻辑回归,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,reg_alpha_XGB,C_逻辑回归,degree,mse,r2
9,9,200,0.05,l2,0.9,0.9,144,0.01,0.1,10,0.17966304202781086,0.8203369579721891
9,9,200,0.05,l2,0.7,0.7,16,0.01,0.1,10,0.17969935944291546,0.8203006405570845
3,3,200,0.05,l2,0.9,0.9,16,0.01,0.1,10,0.1797137110703755,0.8202862889296245
5,5,200,0.05,l2,0.9,0.9,144,0.01,0.1,10,0.1797162373105149,0.8202837626894851
9,9,100,0.1,l2,0.7,0.7,144,0.01,0.1,10,0.17972090513803426,0.8202790948619657
3,3,200,0.05,l2,0.9,0.9,144,0.01,0.1,10,0.1797579353117754,0.8202420646882246
3,3,200,0.05,l2,0.9,0.9,112,0.01,0.1,10,0.17976330306697802,0.8202366969330219
3,3,200,0.05,l2,0.9,0.9,80,0.01,0.1,10,0.1797952879664491,0.8202047120335509
3,3,200,0.05,l2,0.9,0.9,48,0.01,0.1,10,0.17979750287547952,0.8202024971245205
5,5,200,0.05,l2,0.7,0.7,48,0.01,0.1,10,0.17985546088271887,0.8201445391172811
5,5,100,0.1,l2,0.5,0.5,80,0.01,0.1,10,0.17986921951589632,0.8201307804841037
7,7,100,0.1,l2,0.5,0.5,80,0.01,0.1,10,0.17987802624317828,0.8201219737568217
3,3,100,0.1,l2,0.5,0.5,80,0.01,0.1,10,0.1799161562277725,0.8200838437722275
7,7,200,0.05,l2,0.7,0.7,48,0.01,0.1,10,0.17993241812840066,0.8200675818715993
9,9,200,0.05,l2,0.7,0.7,48,0.01,0.1,10,0.17999714327831817,0.8200028567216818
9,9,100,0.1,l2,0.5,0.5,80,0.01,0.1,10,0.18002149845173054,0.8199785015482695
5,5,200,0.05,l2,0.7,0.7,80,0.01,0.1,10,0.18017952995512018,0.8198204700448798
7,7,200,0.05,l2,0.5,0.5,16,0.01,0.1,10,0.1802104950318683,0.8197895049681316
9,9,200,0.05,l2,0.7,0.7,80,0.01,0.1,10,0.18024509587139906,0.819754904128601
7,7,200,0.05,l2,0.7,0.7,80,0.01,0.1,10,0.18025150410930757,0.8197484958906924
3,3,100,0.1,l2,0.5,0.5,112,0.01,0.1,10,0.18025342325590335,0.8197465767440967
5,5,100,0.1,l2,0.5,0.5,112,0.01,0.1,10,0.18027203647055415,0.8197279635294459
7,7,100,0.1,l2,0.5,0.5,112,0.01,0.1,10,0.18034078268728082,0.8196592173127192
5,5,200,0.05,l2,0.5,0.5,16,0.01,0.1,10,0.18035068176527547,0.8196493182347245
3,3,200,0.05,l2,0.7,0.7,16,0.01,0.1,10,0.18035274411963806,0.8196472558803619
3,3,200,0.05,l2,0.7,0.7,48,0.01,0.1,10,0.18037700403071427,0.8196229959692858
3,3,200,0.05,l2,0.7,0.7,80,0.01,0.1,10,0.18038410607234054,0.8196158939276594
5,5,200,0.05,l2,0.5,0.5,48,0.01,0.1,10,0.18041602113877642,0.8195839788612236
9,9,100,0.1,l2,0.5,0.5,112,0.01,0.1,10,0.18043441312121755,0.8195655868787824
3,3,100,0.1,l2,0.5,0.5,144,0.01,0.1,10,0.18047030544475434,0.8195296945552457
5,5,100,0.1,l2,0.5,0.5,144,0.01,0.1,10,0.18049663184079154,0.8195033681592084
9,9,200,0.05,l2,0.7,0.7,112,0.01,0.1,10,0.1805026109316125,0.8194973890683875
7,7,200,0.05,l2,0.7,0.7,112,0.01,0.1,10,0.18051187529554943,0.8194881247044505
5,5,200,0.05,l2,0.7,0.7,112,0.01,0.1,10,0.1805130159082074,0.8194869840917927
3,3,200,0.05,l2,0.7,0.7,112,0.01,0.1,10,0.1805267898115291,0.819473210188471
7,7,100,0.1,l2,0.5,0.5,144,0.01,0.1,10,0.1805580532294674,0.8194419467705326
9,9,100,0.1,l2,0.5,0.5,144,0.01,0.1,10,0.18062375817462634,0.8193762418253736
3,3,200,0.05,l2,0.5,0.5,48,0.01,0.1,10,0.18065879778827998,0.81934120221172
5,5,200,0.05,l2,0.9,0.9,80,0.01,0.1,10,0.18066852876008654,0.8193314712399135
9,9,200,0.05,l2,0.7,0.7,144,0.01,0.1,10,0.18067661347393948,0.8193233865260605
3,3,200,0.05,l2,0.7,0.7,144,0.01,0.1,10,0.1806861517893135,0.8193138482106865
7,7,200,0.05,l2,0.7,0.7,144,0.01,0.1,10,0.18069185651656083,0.8193081434834392
5,5,200,0.05,l2,0.7,0.7,144,0.01,0.1,10,0.18069764693846238,0.8193023530615376
7,7,200,0.05,l2,0.9,0.9,80,0.01,0.1,10,0.1807010079805172,0.8192989920194829
9,9,200,0.05,l2,0.9,0.9,80,0.01,0.1,10,0.1807037092791993,0.8192962907208007
3,3,200,0.05,l2,0.5,0.5,16,0.01,0.1,10,0.1807595317326258,0.8192404682673742
3,3,200,0.05,l2,0.5,0.5,80,0.01,0.1,10,0.18076370240810533,0.8192362975918946
9,9,200,0.05,l2,0.9,0.9,112,0.01,0.1,10,0.18081151798339307,0.8191884820166069
7,7,200,0.05,l2,0.9,0.9,112,0.01,0.1,10,0.18082402038195391,0.8191759796180461
9,9,200,0.05,l2,0.5,0.5,16,0.01,0.1,10,0.18425938227226257,0.8157406177277374
7,7,200,0.05,l2,0.5,0.5,48,0.01,0.1,10,0.18427235272980105,0.815727647270199
9,9,200,0.05,l2,0.5,0.5,48,0.01,0.1,10,0.1844054474073292,0.8155945525926708
5,5,200,0.05,l2,0.5,0.5,80,0.01,0.1,10,0.1847244437913138,0.8152755562086862
7,7,200,0.05,l2,0.5,0.5,80,0.01,0.1,10,0.18474689866692462,0.8152531013330754
9,9,200,0.05,l2,0.5,0.5,80,0.01,0.1,10,0.18481240457532055,0.8151875954246794
3,3,200,0.05,l2,0.5,0.5,112,0.01,0.1,10,0.18503376599642882,0.8149662340035712
5,5,200,0.05,l2,0.5,0.5,112,0.01,0.1,10,0.18503825417493025,0.8149617458250697
7,7,200,0.05,l2,0.5,0.5,112,0.01,0.1,10,0.1850702918130561,0.8149297081869439
9,9,200,0.05,l2,0.5,0.5,112,0.01,0.1,10,0.18514414430937026,0.8148558556906298
3,3,200,0.05,l2,0.5,0.5,144,0.01,0.1,10,0.18525081262462748,0.8147491873753725
5,5,200,0.05,l2,0.5,0.5,144,0.01,0.1,10,0.18525787121001883,0.8147421287899812
7,7,200,0.05,l2,0.5,0.5,144,0.01,0.1,10,0.1852891240939847,0.8147108759060153
9,9,200,0.05,l2,0.5,0.5,144,0.01,0.1,10,0.18533438127974253,0.8146656187202574
9,9,100,0.1,l1,0.9,0.9,16,0.01,0.1,10,0.19693311350319834,0.8030668864968017
7,7,100,0.1,l1,0.9,0.9,16,0.01,0.1,10,0.1970351007082079,0.8029648992917922
5,5,100,0.1,l1,0.7,0.7,16,0.01,0.1,10,0.1984693479834336,0.8015306520165664
5,5,100,0.1,l1,0.9,0.9,80,0.01,0.1,10,0.19848634250698244,0.8015136574930175
7,7,100,0.1,l1,0.7,0.7,16,0.01,0.1,10,0.19856537789058995,0.8014346221094101
9,9,100,0.1,l1,0.9,0.9,80,0.01,0.1,10,0.19873321741194677,0.8012667825880533
7,7,100,0.1,l1,0.9,0.9,80,0.01,0.1,10,0.19875341803211594,0.801246581967884
9,9,100,0.1,l1,0.7,0.7,16,0.01,0.1,10,0.19897796478728644,0.8010220352127135
5,5,100,0.1,l1,0.7,0.7,48,0.01,0.1,10,0.19932036803024106,0.8006796319697589
9,9,100,0.1,l1,0.9,0.9,112,0.01,0.1,10,0.1994264679779974,0.8005735320220027
5,5,100,0.1,l1,0.9,0.9,112,0.01,0.1,10,0.19945491889645997,0.8005450811035401
7,7,100,0.1,l1,0.9,0.9,112,0.01,0.1,10,0.19945863010027354,0.8005413698997265
7,7,100,0.1,l1,0.7,0.7,48,0.01,0.1,10,0.199597936052646,0.800402063947354
5,5,100,0.1,l1,0.9,0.9,16,0.01,0.1,10,0.19973122521976733,0.8002687747802326
3,3,100,0.1,l1,0.9,0.9,16,0.01,0.1,10,0.19980303335784863,0.8001969666421513
9,9,100,0.1,l1,0.7,0.7,48,0.01,0.1,10,0.19980653511382537,0.8001934648861746
3,3,100,0.1,l1,0.9,0.9,48,0.01,0.1,10,0.199985479786294,0.800014520213706
3,3,100,0.1,l1,0.9,0.9,80,0.01,0.1,10,0.20000326204410365,0.7999967379558963
3,3,100,0.1,l1,0.9,0.9,112,0.01,0.1,10,0.20019650545457132,0.7998034945454287
9,9,100,0.1,l1,0.9,0.9,144,0.01,0.1,10,0.20021753286022756,0.7997824671397724
5,5,100,0.1,l1,0.9,0.9,48,0.01,0.1,10,0.2002303636337504,0.7997696363662496
7,7,100,0.1,l1,0.9,0.9,144,0.01,0.1,10,0.20026528719671838,0.7997347128032817
5,5,100,0.1,l1,0.9,0.9,144,0.01,0.1,10,0.20031826305496406,0.799681736945036
3,3,100,0.1,l1,0.9,0.9,144,0.01,0.1,10,0.2004644127681929,0.7995355872318071
7,7,100,0.1,l1,0.9,0.9,48,0.01,0.1,10,0.20061084853505282,0.7993891514649472
9,9,100,0.1,l1,0.9,0.9,48,0.01,0.1,10,0.20061890431396956,0.7993810956860304
3,3,100,0.1,l1,0.7,0.7,48,0.01,0.1,10,0.20080624223041352,0.7991937577695865
5,5,100,0.1,l1,0.7,0.7,112,0.01,0.1,10,0.20129498814597274,0.7987050118540273
3,3,100,0.1,l1,0.7,0.7,112,0.01,0.1,10,0.20130171594449917,0.7986982840555008
9,9,100,0.1,l1,0.7,0.7,112,0.01,0.1,10,0.20131181174143126,0.7986881882585688
7,7,100,0.1,l1,0.7,0.7,112,0.01,0.1,10,0.20132201108624678,0.7986779889137532
7,7,100,0.1,l1,0.5,0.5,16,0.01,0.1,10,0.2014256177317064,0.7985743822682936
5,5,100,0.1,l1,0.5,0.5,16,0.01,0.1,10,0.2017591902118789,0.7982408097881211
9,9,100,0.1,l1,0.5,0.5,16,0.01,0.1,10,0.20179157278254486,0.7982084272174551
7,7,100,0.1,l1,0.5,0.5,48,0.01,0.1,10,0.2018596412682994,0.7981403587317006
3,3,100,0.1,l1,0.7,0.7,144,0.01,0.1,10,0.20202628780622992,0.7979737121937701
5,5,100,0.1,l1,0.5,0.5,48,0.01,0.1,10,0.20204135847344756,0.7979586415265525
9,9,100,0.1,l1,0.5,0.5,48,0.01,0.1,10,0.20210513688401435,0.7978948631159857
5,5,100,0.1,l1,0.7,0.7,144,0.01,0.1,10,0.20213044222684562,0.7978695577731544
9,9,100,0.1,l1,0.7,0.7,144,0.01,0.1,10,0.20214577827764715,0.7978542217223529
7,7,100,0.1,l1,0.7,0.7,144,0.01,0.1,10,0.20219280249114396,0.7978071975088561
3,3,100,0.1,l1,0.5,0.5,48,0.01,0.1,10,0.20241035207683628,0.7975896479231637
3,3,100,0.1,l1,0.5,0.5,16,0.01,0.1,10,0.2024167639721781,0.7975832360278219
5,5,100,0.1,l1,0.5,0.5,80,0.01,0.1,10,0.20242272011595117,0.7975772798840488
3,3,100,0.1,l1,0.5,0.5,80,0.01,0.1,10,0.20243496378825565,0.7975650362117443
7,7,100,0.1,l1,0.5,0.5,80,0.01,0.1,10,0.2024773794736803,0.7975226205263197
7,7,200,0.05,l1,0.9,0.9,16,0.01,0.1,10,0.20280618995407274,0.7971938100459273
9,9,200,0.05,l1,0.9,0.9,16,0.01,0.1,10,0.20291511326585185,0.7970848867341481
5,5,200,0.05,l1,0.9,0.9,16,0.01,0.1,10,0.20298943386221735,0.7970105661377827
3,3,100,0.1,l1,0.5,0.5,112,0.01,0.1,10,0.2030476524271653,0.7969523475728347
5,5,100,0.1,l1,0.7,0.7,80,0.01,0.1,10,0.20305911645233182,0.7969408835476681
5,5,200,0.05,l1,0.9,0.9,48,0.01,0.1,10,0.2032073284057645,0.7967926715942355
7,7,100,0.1,l1,0.7,0.7,80,0.01,0.1,10,0.20326442295372965,0.7967355770462703
7,7,200,0.05,l1,0.9,0.9,48,0.01,0.1,10,0.2033073476517366,0.7966926523482634
9,9,100,0.1,l1,0.7,0.7,80,0.01,0.1,10,0.2033288147445434,0.7966711852554567
9,9,200,0.05,l1,0.9,0.9,48,0.01,0.1,10,0.20337483698064443,0.7966251630193556
3,3,100,0.1,l1,0.5,0.5,144,0.01,0.1,10,0.2035034202401265,0.7964965797598735
5,5,100,0.1,l1,0.5,0.5,144,0.01,0.1,10,0.20353148559073278,0.7964685144092672
7,7,100,0.1,l1,0.5,0.5,144,0.01,0.1,10,0.20362021003863912,0.7963797899613609
5,5,200,0.05,l1,0.9,0.9,80,0.01,0.1,10,0.20369054303055448,0.7963094569694456
3,3,100,0.1,l1,0.7,0.7,16,0.01,0.1,10,0.20370793191192024,0.7962920680880797
9,9,100,0.1,l1,0.5,0.5,144,0.01,0.1,10,0.2037121481937063,0.7962878518062937
3,3,100,0.1,l1,0.7,0.7,80,0.01,0.1,10,0.20374361549820053,0.7962563845017995
7,7,200,0.05,l1,0.9,0.9,80,0.01,0.1,10,0.20376951972767074,0.7962304802723292
9,9,200,0.05,l1,0.9,0.9,80,0.01,0.1,10,0.2037994186648265,0.7962005813351735
7,7,200,0.05,l1,0.7,0.7,16,0.01,0.1,10,0.20395654078795875,0.7960434592120412
5,5,200,0.05,l1,0.7,0.7,16,0.01,0.1,10,0.2039787902504087,0.7960212097495913
9,9,200,0.05,l1,0.7,0.7,16,0.01,0.1,10,0.2041613458943563,0.7958386541056437
7,7,200,0.05,l1,0.9,0.9,112,0.01,0.1,10,0.20419212825726077,0.7958078717427393
5,5,200,0.05,l1,0.9,0.9,112,0.01,0.1,10,0.20420513377393376,0.7957948662260662
9,9,200,0.05,l1,0.9,0.9,112,0.01,0.1,10,0.20420715576390877,0.7957928442360912
5,5,200,0.05,l1,0.7,0.7,48,0.01,0.1,10,0.20430302864832695,0.795696971351673
7,7,200,0.05,l1,0.7,0.7,48,0.01,0.1,10,0.20442170423754782,0.7955782957624522
3,3,200,0.05,l1,0.9,0.9,16,0.01,0.1,10,0.20448042797416374,0.7955195720258362
9,9,200,0.05,l1,0.7,0.7,48,0.01,0.1,10,0.20454040940377588,0.7954595905962241
3,3,200,0.05,l1,0.9,0.9,80,0.01,0.1,10,0.20456107695907524,0.7954389230409248
3,3,200,0.05,l1,0.9,0.9,48,0.01,0.1,10,0.20457766582355266,0.7954223341764474
7,7,200,0.05,l1,0.9,0.9,144,0.01,0.1,10,0.20458043433601886,0.7954195656639811
9,9,200,0.05,l1,0.9,0.9,144,0.01,0.1,10,0.2045914713306704,0.7954085286693295
5,5,200,0.05,l1,0.9,0.9,144,0.01,0.1,10,0.204624930856687,0.795375069143313
3,3,200,0.05,l1,0.9,0.9,112,0.01,0.1,10,0.2046390954228977,0.7953609045771023
3,3,200,0.05,l1,0.9,0.9,144,0.01,0.1,10,0.2046500618637329,0.7953499381362671
5,5,200,0.05,l1,0.7,0.7,80,0.01,0.1,10,0.20484970847188944,0.7951502915281106
7,7,200,0.05,l1,0.7,0.7,80,0.01,0.1,10,0.204944583876335,0.795055416123665
7,7,200,0.05,l1,0.5,0.5,16,0.01,0.1,10,0.20497053032708976,0.7950294696729102
9,9,200,0.05,l1,0.7,0.7,80,0.01,0.1,10,0.20497522539816873,0.7950247746018313
5,5,200,0.05,l1,0.5,0.5,16,0.01,0.1,10,0.20505713891581256,0.7949428610841874
3,3,200,0.05,l1,0.7,0.7,16,0.01,0.1,10,0.2050984062210152,0.7949015937789848
3,3,200,0.05,l1,0.7,0.7,48,0.01,0.1,10,0.20512152949229312,0.7948784705077069
3,3,200,0.05,l1,0.7,0.7,80,0.01,0.1,10,0.20517801318971957,0.7948219868102804
9,9,200,0.05,l1,0.5,0.5,16,0.01,0.1,10,0.2051975132403893,0.7948024867596107
5,5,200,0.05,l1,0.5,0.5,48,0.01,0.1,10,0.20523322842641287,0.7947667715735871
7,7,200,0.05,l1,0.5,0.5,48,0.01,0.1,10,0.2052691120179548,0.7947308879820452
9,9,200,0.05,l1,0.5,0.5,48,0.01,0.1,10,0.2054269054081657,0.7945730945918343
5,5,200,0.05,l1,0.7,0.7,112,0.01,0.1,10,0.20544325022557988,0.7945567497744201
7,7,200,0.05,l1,0.7,0.7,112,0.01,0.1,10,0.2054471312683222,0.7945528687316779
3,3,200,0.05,l1,0.7,0.7,112,0.01,0.1,10,0.2054533015878163,0.7945466984121837
9,9,200,0.05,l1,0.7,0.7,112,0.01,0.1,10,0.20545683023400868,0.7945431697659913
9,9,100,0.1,l1,0.5,0.5,80,0.01,0.1,10,0.20549936277519995,0.7945006372248
3,3,200,0.05,l1,0.5,0.5,48,0.01,0.1,10,0.2055473272752131,0.7944526727247869
3,3,200,0.05,l1,0.5,0.5,16,0.01,0.1,10,0.20565920649963587,0.7943407935003641
3,3,200,0.05,l1,0.5,0.5,80,0.01,0.1,10,0.20574792548533916,0.7942520745146608
3,3,200,0.05,l1,0.7,0.7,144,0.01,0.1,10,0.2057496783784019,0.7942503216215981
5,5,200,0.05,l1,0.5,0.5,80,0.01,0.1,10,0.2057587149488105,0.7942412850511895
9,9,200,0.05,l1,0.7,0.7,144,0.01,0.1,10,0.2057709096413941,0.7942290903586059
5,5,200,0.05,l1,0.7,0.7,144,0.01,0.1,10,0.20577301173840898,0.794226988261591
7,7,200,0.05,l1,0.7,0.7,144,0.01,0.1,10,0.20577616605713991,0.7942238339428601
7,7,200,0.05,l1,0.5,0.5,80,0.01,0.1,10,0.2058046091698097,0.7941953908301903
9,9,200,0.05,l1,0.5,0.5,80,0.01,0.1,10,0.20589567532857164,0.7941043246714283
5,5,100,0.1,l1,0.5,0.5,112,0.01,0.1,10,0.2059696877789158,0.7940303122210842
7,7,100,0.1,l1,0.5,0.5,112,0.01,0.1,10,0.20609259629494986,0.7939074037050502
3,3,200,0.05,l1,0.5,0.5,112,0.01,0.1,10,0.2061745354514138,0.7938254645485863
5,5,200,0.05,l1,0.5,0.5,112,0.01,0.1,10,0.2061924807394916,0.7938075192605084
9,9,100,0.1,l1,0.5,0.5,112,0.01,0.1,10,0.20621583488606404,0.7937841651139359
7,7,200,0.05,l1,0.5,0.5,112,0.01,0.1,10,0.2062408994455811,0.7937591005544189
9,9,200,0.05,l1,0.5,0.5,112,0.01,0.1,10,0.2063309461646275,0.7936690538353726
3,3,200,0.05,l1,0.5,0.5,144,0.01,0.1,10,0.2064648839458905,0.7935351160541095
5,5,200,0.05,l1,0.5,0.5,144,0.01,0.1,10,0.2064824811211863,0.7935175188788137
7,7,200,0.05,l1,0.5,0.5,144,0.01,0.1,10,0.20652159229664918,0.7934784077033508
9,9,200,0.05,l1,0.5,0.5,144,0.01,0.1,10,0.20657950539604053,0.7934204946039595
5,5,100,0.1,l1,0.9,0.9,112,0.1,1.0,5,0.33963497173408186,0.6603650282659181
3,3,100,0.1,l1,0.9,0.9,112,0.1,1.0,5,0.33965028151521004,0.66034971848479
7,7,100,0.1,l1,0.9,0.9,112,0.1,1.0,5,0.33968860322618927,0.6603113967738108
9,9,200,0.05,l1,0.5,0.5,16,0.1,1.0,5,0.34011402551098485,0.6598859744890151
5,5,100,0.1,l2,0.9,0.9,112,0.1,1.0,5,0.34011770614532294,0.6598822938546771
7,7,100,0.1,l2,0.9,0.9,112,0.1,1.0,5,0.34015858359979323,0.6598414164002068
5,5,100,0.1,l2,0.9,0.9,80,0.01,0.1,5,0.34019970815457745,0.6598002918454225
3,3,200,0.05,l1,0.9,0.9,16,0.1,1.0,5,0.3402066923377716,0.6597933076622284
3,3,200,0.05,l1,0.9,0.9,48,0.1,1.0,5,0.3402245137707625,0.6597754862292375
9,9,100,0.1,l2,0.9,0.9,112,0.1,1.0,5,0.34023164508498105,0.659768354915019
9,9,100,0.1,l2,0.7,0.7,16,0.01,0.1,5,0.3402473292923157,0.6597526707076843
7,7,100,0.1,l1,0.9,0.9,16,0.1,1.0,5,0.34027909684753993,0.65972090315246
3,3,200,0.05,l1,0.5,0.5,112,0.1,1.0,5,0.340308033100708,0.659691966899292
7,7,200,0.05,l1,0.5,0.5,112,0.1,1.0,5,0.34032802491680075,0.6596719750831992
9,9,200,0.05,l1,0.5,0.5,112,0.1,1.0,5,0.34033278048354426,0.6596672195164557
9,9,100,0.1,l1,0.5,0.5,16,0.1,1.0,5,0.34033409980782536,0.6596659001921746
3,3,200,0.05,l1,0.5,0.5,144,0.1,1.0,5,0.3403599479952832,0.6596400520047168
7,7,100,0.1,l1,0.5,0.5,16,0.1,1.0,5,0.3403628940634259,0.6596371059365741
7,7,100,0.1,l2,0.9,0.9,80,0.01,0.1,5,0.3403789793302481,0.6596210206697519
9,9,200,0.05,l1,0.5,0.5,144,0.1,1.0,5,0.34038499906449016,0.6596150009355098
9,9,100,0.1,l1,0.9,0.9,16,0.1,1.0,5,0.3404000256498256,0.6595999743501744
7,7,100,0.1,l2,0.7,0.7,48,0.01,0.1,5,0.34042083187595173,0.6595791681240483
5,5,100,0.1,l2,0.7,0.7,48,0.01,0.1,5,0.3404286944461713,0.6595713055538287
9,9,100,0.1,l2,0.7,0.7,48,0.01,0.1,5,0.3404419108021648,0.6595580891978352
5,5,100,0.1,l2,0.9,0.9,112,0.01,0.1,5,0.3404419714676148,0.6595580285323852
5,5,100,0.1,l1,0.9,0.9,48,0.1,1.0,5,0.3404444867303569,0.6595555132696431
9,9,100,0.1,l2,0.9,0.9,80,0.01,0.1,5,0.34046143763974385,0.6595385623602561
5,5,100,0.1,l1,0.5,0.5,16,0.1,1.0,5,0.3404677143075708,0.6595322856924293
7,7,100,0.1,l2,0.9,0.9,112,0.01,0.1,5,0.3404856680331378,0.6595143319668622
5,5,100,0.1,l1,0.9,0.9,16,0.1,1.0,5,0.3404963342197351,0.6595036657802649
7,7,100,0.1,l2,0.5,0.5,16,0.01,0.1,5,0.3404984843350905,0.6595015156649096
9,9,100,0.1,l2,0.9,0.9,112,0.01,0.1,5,0.34050952688098407,0.6594904731190159
5,5,100,0.1,l1,0.9,0.9,80,0.1,1.0,5,0.3405104139166483,0.6594895860833516
7,7,100,0.1,l1,0.5,0.5,48,0.1,1.0,5,0.3405194723570567,0.6594805276429433
7,7,100,0.1,l1,0.9,0.9,48,0.1,1.0,5,0.34052014589431184,0.6594798541056881
5,5,100,0.1,l1,0.5,0.5,48,0.1,1.0,5,0.34052155784850574,0.6594784421514943
5,5,100,0.1,l1,0.7,0.7,16,0.1,1.0,5,0.340523357082595,0.659476642917405
3,3,100,0.1,l2,0.9,0.9,80,0.01,0.1,5,0.34054206157898936,0.6594579384210106
3,3,100,0.1,l1,0.9,0.9,80,0.1,1.0,5,0.3405447109871077,0.6594552890128923
3,3,100,0.1,l2,0.9,0.9,16,0.01,0.1,5,0.34054759257070355,0.6594524074292964
9,9,100,0.1,l1,0.9,0.9,48,0.1,1.0,5,0.3405632128769642,0.6594367871230358
3,3,100,0.1,l2,0.9,0.9,48,0.01,0.1,5,0.34056421919243635,0.6594357808075637
9,9,100,0.1,l2,0.5,0.5,16,0.01,0.1,5,0.3405778020322722,0.6594221979677277
9,9,100,0.1,l1,0.5,0.5,48,0.1,1.0,5,0.340578687025881,0.659421312974119
3,3,100,0.1,l1,0.9,0.9,144,0.1,1.0,5,0.3405787812595068,0.6594212187404932
9,9,100,0.1,l1,0.7,0.7,48,0.1,1.0,5,0.3405828100357733,0.6594171899642267
3,3,100,0.1,l2,0.9,0.9,112,0.01,0.1,5,0.34058659240140565,0.6594134075985943
3,3,100,0.1,l1,0.9,0.9,48,0.1,1.0,5,0.3405868897249044,0.6594131102750955
3,3,100,0.1,l1,0.9,0.9,16,0.1,1.0,5,0.3405995502595779,0.6594004497404221
7,7,100,0.1,l1,0.9,0.9,144,0.1,1.0,5,0.34060896958683945,0.6593910304131605
5,5,100,0.1,l1,0.9,0.9,144,0.1,1.0,5,0.34061047034752706,0.659389529652473
9,9,100,0.1,l1,0.9,0.9,112,0.1,1.0,5,0.3406145570683616,0.6593854429316384
5,5,100,0.1,l2,0.7,0.7,80,0.01,0.1,5,0.3406219079746803,0.6593780920253197
7,7,100,0.1,l2,0.5,0.5,48,0.01,0.1,5,0.3406323275235938,0.6593676724764062
7,7,100,0.1,l1,0.9,0.9,80,0.1,1.0,5,0.3406453982111146,0.6593546017888854
5,5,100,0.1,l2,0.5,0.5,16,0.01,0.1,5,0.34065733759299455,0.6593426624070055
3,3,100,0.1,l1,0.5,0.5,80,0.1,1.0,5,0.34065773417040585,0.6593422658295942
7,7,100,0.1,l2,0.7,0.7,80,0.01,0.1,5,0.34066217368403084,0.6593378263159692
5,5,100,0.1,l1,0.5,0.5,80,0.1,1.0,5,0.3406752444842554,0.6593247555157447
3,3,100,0.1,l1,0.7,0.7,112,0.1,1.0,5,0.3406801664096868,0.6593198335903132
9,9,100,0.1,l1,0.9,0.9,144,0.1,1.0,5,0.3406832652251386,0.6593167347748614
5,5,100,0.1,l1,0.7,0.7,80,0.1,1.0,5,0.34068414117297496,0.659315858827025
9,9,100,0.1,l2,0.7,0.7,80,0.01,0.1,5,0.34068443695325396,0.659315563046746
3,3,100,0.1,l1,0.5,0.5,48,0.1,1.0,5,0.3406880216937647,0.6593119783062353
5,5,100,0.1,l2,0.5,0.5,48,0.01,0.1,5,0.34068948532470705,0.6593105146752929
7,7,100,0.1,l1,0.5,0.5,80,0.1,1.0,5,0.34069493210878393,0.659305067891216
5,5,100,0.1,l1,0.7,0.7,112,0.1,1.0,5,0.34070180466784716,0.6592981953321528
9,9,100,0.1,l2,0.5,0.5,48,0.01,0.1,5,0.34070563907856183,0.6592943609214381
9,9,100,0.1,l1,0.9,0.9,80,0.1,1.0,5,0.3407328349936486,0.6592671650063514
7,7,200,0.05,l1,0.9,0.9,16,0.1,1.0,5,0.3407353078002125,0.6592646921997876
7,7,100,0.1,l1,0.7,0.7,80,0.1,1.0,5,0.3407450989477047,0.6592549010522952
9,9,200,0.05,l1,0.9,0.9,16,0.1,1.0,5,0.3407503720383522,0.6592496279616478
9,9,100,0.1,l1,0.7,0.7,80,0.1,1.0,5,0.3407506829733463,0.6592493170266537
9,9,100,0.1,l1,0.5,0.5,80,0.1,1.0,5,0.34075717029847835,0.6592428297015216
7,7,100,0.1,l2,0.9,0.9,144,0.01,0.1,5,0.34075975347832566,0.6592402465216743
5,5,100,0.1,l2,0.9,0.9,144,0.01,0.1,5,0.3407693996296004,0.6592306003703996
3,3,100,0.1,l1,0.7,0.7,48,0.1,1.0,5,0.3407737839067772,0.6592262160932227
7,7,100,0.1,l1,0.7,0.7,112,0.1,1.0,5,0.34077466565983605,0.659225334340164
3,3,100,0.1,l1,0.7,0.7,80,0.1,1.0,5,0.34077860605651533,0.6592213939434847
3,3,100,0.1,l2,0.9,0.9,144,0.01,0.1,5,0.34078523814822986,0.6592147618517701
7,7,200,0.05,l2,0.5,0.5,16,0.01,0.1,5,0.3407948502873745,0.6592051497126254
9,9,100,0.1,l1,0.7,0.7,112,0.1,1.0,5,0.340797762189663,0.659202237810337
9,9,100,0.1,l2,0.9,0.9,144,0.01,0.1,5,0.3407990384913721,0.6592009615086278
3,3,100,0.1,l1,0.5,0.5,112,0.1,1.0,5,0.34080565941647606,0.6591943405835239
3,3,100,0.1,l2,0.7,0.7,48,0.01,0.1,5,0.34080759194405497,0.659192408055945
5,5,200,0.05,l2,0.5,0.5,16,0.01,0.1,5,0.3408183058367387,0.6591816941632613
5,5,100,0.1,l1,0.5,0.5,112,0.1,1.0,5,0.3408216499513382,0.6591783500486619
7,7,100,0.1,l1,0.5,0.5,112,0.1,1.0,5,0.3408312210450144,0.6591687789549856
3,3,100,0.1,l1,0.5,0.5,16,0.1,1.0,5,0.34084666434884414,0.6591533356511559
3,3,100,0.1,l2,0.7,0.7,112,0.01,0.1,5,0.3408585844164536,0.6591414155835464
