num_leaves_LGB,min_child_samples_LGB,max_depth_random,max_depth_LGB,n_estimators_random,learning_rate_LGB,num_iterations_LGB,reg_lambda_LGB,min_samples_split_random,max_features_random,max_samples_random,subsample_LGB,colsample_bytree_LGB,min_samples_leaf_random,max_bin_LGB,reg_alpha_LGB,degree,mse,r2
10,10,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,0.01,5,0.345917875,0.654082125
10,10,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,0.1,5,0.345964348,0.654035652
10,10,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,1,5,0.345987323,0.654012677
10,10,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,1,5,0.346084913,0.653915087
10,10,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.346176062,0.653823938
10,10,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.01,5,0.346189759,0.653810241
14,14,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.346192149,0.653807851
10,10,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,0.01,5,0.346239497,0.653760503
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,1,5,0.346302432,0.653697568
10,10,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,1,5,0.346319971,0.653680029
14,14,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.3463564,0.6536436
14,14,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.346375427,0.653624573
10,10,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,0.1,5,0.346407508,0.653592492
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,0.01,5,0.34646748,0.65353252
10,10,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.346503536,0.653496464
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,1,5,0.346703287,0.653296713
14,14,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.346723433,0.653276567
10,10,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,7,112,1,5,0.346788208,0.653211792
10,10,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.346799705,0.653200295
10,10,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.346897537,0.653102463
10,10,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,0.1,5,0.346923698,0.653076302
10,10,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,0.01,5,0.347159146,0.652840854
10,10,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,5,80,1,5,0.347165315,0.652834685
10,10,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.347189645,0.652810355
14,14,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.347225469,0.652774531
14,14,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,1,5,0.347238429,0.652761571
14,14,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,0.01,5,0.347356106,0.652643894
10,10,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.347397178,0.652602822
14,14,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.347532476,0.652467524
14,14,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.347619804,0.652380196
10,10,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,1,5,0.347648139,0.652351861
10,10,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,0.01,5,0.3476637,0.6523363
14,14,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.347684864,0.652315136
10,10,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,0.01,5,0.347713434,0.652286566
14,14,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,1,5,0.347772534,0.652227466
14,14,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,0.1,5,0.347962928,0.652037072
14,14,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,0.1,5,0.348106205,0.651893795
14,14,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,1,5,0.348245183,0.651754817
14,14,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.348282119,0.651717881
10,10,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,1,5,0.348316348,0.651683652
14,14,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,0.1,5,0.348349131,0.651650869
14,14,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.348386823,0.651613177
10,10,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,5,80,1,5,0.348400874,0.651599126
10,10,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.348441956,0.651558044
14,14,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,0.1,5,0.348456188,0.651543812
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,0.01,5,0.348531487,0.651468513
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.1,5,0.348550487,0.651449513
14,14,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,1,5,0.34856721,0.65143279
10,10,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,1,5,0.348675953,0.651324047
14,14,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,0.1,5,0.348678806,0.651321194
14,14,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.348810245,0.651189755
10,10,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.34882351,0.65117649
10,10,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.348905306,0.651094694
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,5,80,1,5,0.348949342,0.651050658
14,14,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.348982145,0.651017855
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.349021857,0.650978143
10,10,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,1,5,0.349051227,0.650948773
14,14,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.349052531,0.650947469
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.349102529,0.650897471
10,10,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,0.01,5,0.349131785,0.650868215
14,14,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,1,5,0.349138349,0.650861651
10,10,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,0.01,5,0.349139738,0.650860262
10,10,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,1,5,0.34917803,0.65082197
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.01,5,0.349201608,0.650798392
14,14,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.349212881,0.650787119
10,10,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,1,5,0.34923256,0.65076744
14,14,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,1,5,0.349295874,0.650704126
14,14,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.34937112,0.65062888
14,14,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.3494007,0.6505993
10,10,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.349464201,0.650535799
14,14,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,0.1,5,0.349466543,0.650533457
10,10,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,0.01,5,0.349548753,0.650451247
14,14,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,1,5,0.349592806,0.650407194
10,10,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,1,5,0.349613539,0.650386461
10,10,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.349695087,0.650304913
10,10,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.349779344,0.650220656
10,10,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.1,5,0.34986778,0.65013222
10,10,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,0.01,5,0.349921237,0.650078763
10,10,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.349931607,0.650068393
14,14,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,1,5,0.349981207,0.650018793
10,10,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,1,5,0.350064817,0.649935183
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,0.1,5,0.350119792,0.649880208
10,10,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,0.01,5,0.350123513,0.649876487
14,14,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.350179113,0.649820887
10,10,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,0.1,5,0.350185831,0.649814169
10,10,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,0.01,5,0.350206319,0.649793681
14,14,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.350211848,0.649788152
10,10,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.350231505,0.649768495
14,14,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.350297891,0.649702109
14,14,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.350378484,0.649621516
10,10,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,1,5,0.350387244,0.649612756
14,14,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.350409784,0.649590216
14,14,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,0.01,5,0.350483055,0.649516945
10,10,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.350538937,0.649461063
10,10,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,0.01,5,0.350556406,0.649443594
10,10,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.1,5,0.350600817,0.649399183
10,10,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,0.1,5,0.350642613,0.649357387
14,14,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,0.01,5,0.350740311,0.649259689
10,10,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,1,5,0.350791608,0.649208392
10,10,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.35082534,0.64917466
10,10,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,0.01,5,0.350877726,0.649122274
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.350888976,0.649111024
14,14,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,5,80,1,5,0.350913488,0.649086512
14,14,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,1,5,0.35099148,0.64900852
14,14,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.1,5,0.351023511,0.648976489
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,1,5,0.35107986,0.64892014
10,10,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,1,5,0.351087229,0.648912771
10,10,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,1,5,0.351140941,0.648859059
14,14,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.351153583,0.648846417
10,10,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351183406,0.648816594
14,14,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351221017,0.648778983
14,14,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,1,5,0.351291429,0.648708571
10,10,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.351314199,0.648685801
10,10,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351328624,0.648671376
14,14,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,0.1,5,0.351366908,0.648633092
14,14,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,1,5,0.351393753,0.648606247
10,10,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,1,5,0.351430331,0.648569669
14,14,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.351456206,0.648543794
14,14,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351506481,0.648493519
14,14,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.351518795,0.648481205
10,10,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,1,5,0.35151935,0.64848065
14,14,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.3515504,0.6484496
10,10,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,1,5,0.351613889,0.648386111
14,14,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,5,80,0.1,5,0.351637474,0.648362526
14,14,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,0.01,5,0.351730027,0.648269973
14,14,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,0.1,5,0.351739654,0.648260346
14,14,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,0.01,5,0.351779245,0.648220755
10,10,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.351825331,0.648174669
10,10,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351846612,0.648153388
10,10,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,1,5,0.351880996,0.648119004
10,10,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.01,5,0.351885229,0.648114771
10,10,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,0.1,5,0.351938869,0.648061131
14,14,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.351945415,0.648054585
10,10,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.352070007,0.647929993
10,10,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.352170559,0.647829441
14,14,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,1,5,0.352243853,0.647756147
14,14,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,0.01,5,0.352271229,0.647728771
10,10,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,1,5,0.352285026,0.647714974
14,14,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,5,80,0.01,5,0.352296069,0.647703931
10,10,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,1,5,0.352339855,0.647660145
10,10,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,1,5,0.352418746,0.647581254
10,10,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,0.1,5,0.352533246,0.647466754
10,10,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.352562907,0.647437093
10,10,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,0.1,5,0.352583518,0.647416482
14,14,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,0.01,5,0.352613395,0.647386605
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.352668189,0.647331811
10,10,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,0.1,5,0.352701243,0.647298757
10,10,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,1,5,0.352709639,0.647290361
14,14,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,5,80,0.1,5,0.35271944,0.64728056
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,1,5,0.352720498,0.647279502
10,10,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.352737689,0.647262311
10,10,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,0.01,5,0.352740855,0.647259145
14,14,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.352815745,0.647184255
14,14,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,1,5,0.352891671,0.647108329
14,14,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,0.01,5,0.352903326,0.647096674
14,14,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.352945567,0.647054433
14,14,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,0.01,5,0.353031221,0.646968779
14,14,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.01,5,0.353052602,0.646947398
10,10,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.353084555,0.646915445
10,10,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,1,5,0.353177318,0.646822682
10,10,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,1,5,0.353244936,0.646755064
14,14,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,1,5,0.353318539,0.646681461
10,10,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,1,5,0.353369214,0.646630786
14,14,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.353369665,0.646630335
14,14,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,0.01,5,0.353399681,0.646600319
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,0.01,5,0.353424713,0.646575287
10,10,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,0.01,5,0.353434618,0.646565382
14,14,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.35345779,0.64654221
14,14,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.353508595,0.646491405
14,14,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,0.01,5,0.353516568,0.646483432
14,14,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,0.01,5,0.353523152,0.646476848
10,10,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,0.01,5,0.353748472,0.646251528
10,10,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,0.1,5,0.353763834,0.646236166
14,14,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,0.1,5,0.353835222,0.646164778
14,14,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,1,5,0.353855067,0.646144933
14,14,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.354022787,0.645977213
10,10,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,1,5,0.35414579,0.64585421
10,10,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.01,5,0.354291722,0.645708278
10,10,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.354319828,0.645680172
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,0.1,5,0.354332646,0.645667354
14,14,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,0.1,5,0.354413549,0.645586451
10,10,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.354434677,0.645565323
10,10,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,1,5,0.354462279,0.645537721
14,14,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,0.1,5,0.354483828,0.645516172
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,1,5,0.354494703,0.645505297
10,10,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,0.01,5,0.354615075,0.645384925
14,14,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,1,5,0.354770505,0.645229495
10,10,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.354818805,0.645181195
14,14,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,1,5,0.354866407,0.645133593
14,14,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.354951758,0.645048242
14,14,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,1,5,0.354966954,0.645033046
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.01,5,0.354989103,0.645010897
10,10,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,1,5,0.355038594,0.644961406
14,14,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.355140498,0.644859502
14,14,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,1,5,0.355150118,0.644849882
10,10,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,0.1,5,0.355166463,0.644833537
14,14,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,0.1,5,0.355269035,0.644730965
10,10,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.355269175,0.644730825
14,14,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.355270139,0.644729861
10,10,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.355283123,0.644716877
10,10,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.355308796,0.644691204
14,14,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,1,5,0.355313595,0.644686405
10,10,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,1,5,0.355324989,0.644675011
14,14,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.01,5,0.355339218,0.644660782
14,14,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,1,5,0.355352488,0.644647512
10,10,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,0.01,5,0.355356551,0.644643449
10,10,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,1,5,0.355371202,0.644628798
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.355397296,0.644602704
10,10,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,1,5,0.355399071,0.644600929
14,14,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,0.1,5,0.355411791,0.644588209
10,10,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.355418721,0.644581279
14,14,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,0.1,5,0.355420668,0.644579332
14,14,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.355449993,0.644550007
14,14,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,1,5,0.35554155,0.64445845
14,14,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,0.1,5,0.355664656,0.644335344
14,14,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,1,5,0.355707603,0.644292397
14,14,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,1,5,0.355710933,0.644289067
14,14,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,0.01,5,0.355714066,0.644285934
10,10,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,0.01,5,0.355772031,0.644227969
10,10,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,1,5,0.355806885,0.644193115
10,10,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,0.1,5,0.355935484,0.644064516
10,10,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.35596655,0.64403345
10,10,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,0.1,5,0.35600114,0.64399886
10,10,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.356058704,0.643941296
14,14,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,0.01,5,0.356137434,0.643862566
14,14,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,0.1,5,0.356142275,0.643857725
10,10,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.356164081,0.643835919
14,14,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,1,5,0.356369507,0.643630493
10,10,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,1,5,0.356492101,0.643507899
10,10,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,0.01,5,0.356528517,0.643471483
14,14,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.356561432,0.643438568
10,10,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,0.01,5,0.356654729,0.643345271
10,10,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.01,5,0.356743103,0.643256897
10,10,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.1,5,0.356755043,0.643244957
14,14,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,0.1,5,0.356774421,0.643225579
14,14,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,0.01,5,0.356776603,0.643223397
10,10,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,1,5,0.356806188,0.643193812
14,14,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.1,5,0.356842866,0.643157134
14,14,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,5,80,0.01,5,0.356882671,0.643117329
14,14,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.357069267,0.642930733
14,14,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,0.01,5,0.357084528,0.642915472
