max_depth_LGB,num_iterations_LGB,learning_rate_LGB,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,max_bin_LGB,reg_alpha_LGB,degree,mse,r2,mse_y,auc_t
9,100,0.2,128,128,20,0.9,0.9,16,1,10,0.107426275,0.892573725,1.075337238,0.504037149
7,100,0.2,96,96,15,0.7,0.7,16,0.1,10,0.107429033,0.892570967,1.070886468,0.504037149
5,100,0.2,96,96,15,0.7,0.7,144,1,10,0.107457154,0.892542846,1.074185772,0.504037149
5,200,0.1,32,32,5,0.7,0.7,144,1,10,0.107501385,0.892498615,1.10181798,0.504037149
7,200,0.1,32,32,5,0.7,0.7,144,1,10,0.107509575,0.892490425,1.118203528,0.504037149
5,100,0.2,32,32,5,0.7,0.7,80,1,10,0.107528716,0.892471284,1.101834373,0.504037149
5,100,0.2,128,128,20,0.7,0.7,112,0.1,10,0.10753718,0.89246282,1.075553263,0.504037149
9,200,0.1,128,128,20,0.5,0.5,112,0.1,10,0.107568368,0.892431632,1.076273782,0.504037149
7,200,0.1,128,128,20,0.5,0.5,112,0.1,10,0.107568368,0.892431632,1.078031108,0.504037149
5,100,0.2,128,128,20,0.5,0.5,144,0.01,10,0.107580658,0.892419342,1.074058121,0.504037149
7,100,0.2,64,64,10,0.7,0.7,112,0.01,10,0.107582738,0.892417262,1.096807026,0.504037149
9,100,0.2,96,96,15,0.7,0.7,144,0.01,10,0.107596849,0.892403151,1.090918042,0.504037149
9,200,0.1,128,128,20,0.5,0.5,112,1,10,0.107632122,0.892367878,1.075900423,0.504037149
7,200,0.1,128,128,20,0.5,0.5,112,1,10,0.107632122,0.892367878,1.074772224,0.504037149
5,200,0.1,32,32,5,0.7,0.7,80,0.1,10,0.107670753,0.892329247,1.102708861,0.504037149
9,100,0.2,32,32,5,0.9,0.9,48,0.01,10,0.10769589,0.89230411,1.155462028,0.504037149
9,100,0.2,64,64,10,0.7,0.7,16,0.01,10,0.107706104,0.892293896,1.095266868,0.504037149
5,200,0.1,64,64,10,0.7,0.7,48,0.01,10,0.107729961,0.892270039,1.087284177,0.504037149
7,200,0.1,128,128,20,0.5,0.5,144,0.01,10,0.107735341,0.892264659,1.077364523,0.504037149
9,200,0.1,128,128,20,0.5,0.5,144,0.01,10,0.107735341,0.892264659,1.078405789,0.504037149
5,100,0.2,96,96,15,0.7,0.7,80,0.01,10,0.107736803,0.892263197,1.075424387,0.504037149
9,100,0.2,96,96,15,0.9,0.9,144,1,10,0.107775676,0.892224324,1.094872005,0.504037149
5,200,0.1,128,128,20,0.5,0.5,144,0.1,10,0.10785987,0.89214013,1.074367431,0.504037149
9,100,0.2,96,96,15,0.7,0.7,144,1,10,0.107871211,0.892128789,1.083268473,0.504037149
9,100,0.2,64,64,10,0.7,0.7,16,1,10,0.107883269,0.892116731,1.094020652,0.504037149
7,200,0.1,32,32,5,0.5,0.5,16,0.01,10,0.107894128,0.892105872,1.108390419,0.504037149
7,200,0.1,64,64,10,0.9,0.9,16,1,10,0.107903066,0.892096934,1.089454493,0.504037149
7,100,0.2,32,32,5,0.9,0.9,48,0.1,10,0.107966815,0.892033185,1.140953925,0.504037149
7,200,0.1,96,96,15,0.7,0.7,16,0.1,10,0.107967152,0.892032848,1.075142908,0.504037149
7,100,0.2,96,96,15,0.9,0.9,80,0.1,10,0.107989901,0.892010099,1.087026768,0.504037149
5,100,0.2,128,128,20,0.7,0.7,80,1,10,0.107995956,0.892004044,1.074031036,0.504037149
7,100,0.2,96,96,15,0.5,0.5,80,0.1,10,0.108095106,0.891904894,1.084976895,0.504037149
9,200,0.1,64,64,10,0.7,0.7,80,1,10,0.108141838,0.891858162,1.094132694,0.504037149
5,200,0.1,32,32,5,0.7,0.7,80,0.01,10,0.108193476,0.891806524,1.098472307,0.504037149
5,200,0.1,64,64,10,0.9,0.9,48,0.1,10,0.108212633,0.891787367,1.0918944,0.504037149
9,200,0.1,128,128,20,0.5,0.5,144,0.1,10,0.108256953,0.891743047,1.077454792,0.504037149
7,200,0.1,128,128,20,0.5,0.5,144,0.1,10,0.108256953,0.891743047,1.076543511,0.504037149
9,100,0.2,128,128,20,0.7,0.7,80,0.01,10,0.108265152,0.891734848,1.079599118,0.504037149
7,100,0.2,32,32,5,0.9,0.9,112,1,10,0.108297383,0.891702617,1.127899725,0.504037149
5,100,0.2,32,32,5,0.5,0.5,112,0.1,10,0.108306328,0.891693672,1.098106705,0.504037149
9,200,0.1,96,96,15,0.9,0.9,16,0.01,10,0.108312343,0.891687657,1.075387711,0.504037149
7,100,0.2,32,32,5,0.9,0.9,144,0.1,10,0.108369832,0.891630168,1.121702735,0.504037149
5,200,0.1,96,96,15,0.7,0.7,80,1,10,0.108380622,0.891619378,1.074839177,0.504037149
7,200,0.1,32,32,5,0.7,0.7,48,0.1,10,0.108384157,0.891615843,1.128827807,0.504037149
7,100,0.2,64,64,10,0.5,0.5,48,0.1,10,0.108447199,0.891552801,1.098098309,0.504037149
9,100,0.2,128,128,20,0.7,0.7,48,0.1,10,0.108464733,0.891535267,1.08200234,0.504037149
7,100,0.2,32,32,5,0.9,0.9,112,0.01,10,0.108547735,0.891452265,1.134201763,0.504037149
5,200,0.1,128,128,20,0.9,0.9,144,0.1,10,0.108569671,0.891430329,1.078292984,0.504037149
7,200,0.1,32,32,5,0.9,0.9,48,0.1,10,0.108592804,0.891407196,1.132405758,0.504037149
9,200,0.1,64,64,10,0.7,0.7,80,0.01,10,0.108596,0.891404,1.102983064,0.504037149
9,200,0.1,128,128,20,0.9,0.9,48,0.01,10,0.108629701,0.891370299,1.084005454,0.504037149
7,200,0.1,128,128,20,0.9,0.9,48,0.01,10,0.108629701,0.891370299,1.084938124,0.504037149
7,200,0.1,64,64,10,0.9,0.9,144,0.1,10,0.108637479,0.891362521,1.101225742,0.504037149
7,100,0.2,96,96,15,0.9,0.9,16,0.01,10,0.108676118,0.891323882,1.076532118,0.504037149
9,200,0.1,128,128,20,0.7,0.7,112,1,10,0.108684802,0.891315198,1.077879242,0.504037149
7,200,0.1,128,128,20,0.7,0.7,112,1,10,0.108684802,0.891315198,1.076773457,0.504037149
7,100,0.2,96,96,15,0.9,0.9,16,1,10,0.108729906,0.891270094,1.07925615,0.504037149
5,100,0.2,32,32,5,0.9,0.9,16,1,10,0.10880062,0.89119938,1.105576141,0.504037149
5,200,0.1,128,128,20,0.5,0.5,80,0.01,10,0.108819743,0.891180257,1.076449888,0.504037149
9,100,0.2,32,32,5,0.5,0.5,80,1,10,0.108863424,0.891136576,1.120668228,0.504037149
5,100,0.2,128,128,20,0.9,0.9,16,1,10,0.108878972,0.891121028,1.075444963,0.504037149
5,200,0.1,32,32,5,0.7,0.7,112,1,10,0.108883511,0.891116489,1.100721445,0.504037149
9,200,0.1,96,96,15,0.9,0.9,16,1,10,0.108887577,0.891112423,1.07539158,0.504037149
7,100,0.2,96,96,15,0.5,0.5,80,0.01,10,0.108906483,0.891093517,1.087620656,0.504037149
5,100,0.2,32,32,5,0.5,0.5,16,0.01,10,0.108914081,0.891085919,1.094889002,0.504037149
5,100,0.2,96,96,15,0.9,0.9,80,0.1,10,0.10893555,0.89106445,1.082286769,0.504037149
7,100,0.2,64,64,10,0.9,0.9,16,0.1,10,0.108948245,0.891051755,1.097470981,0.504037149
9,200,0.1,96,96,15,0.7,0.7,80,0.01,10,0.10900614,0.89099386,1.081535376,0.504037149
7,100,0.2,96,96,15,0.9,0.9,144,1,10,0.109042444,0.890957556,1.093300501,0.504037149
5,100,0.2,64,64,10,0.7,0.7,16,1,10,0.109063781,0.890936219,1.079385726,0.504037149
5,100,0.2,96,96,15,0.7,0.7,16,0.1,10,0.109066525,0.890933475,1.069704792,0.504037149
5,100,0.2,128,128,20,0.7,0.7,80,0.1,10,0.1090716,0.8909284,1.073633949,0.504037149
9,200,0.1,128,128,20,0.7,0.7,144,0.01,10,0.109114221,0.890885779,1.082710087,0.504037149
7,200,0.1,128,128,20,0.7,0.7,144,0.01,10,0.109114221,0.890885779,1.076862373,0.504037149
5,200,0.1,128,128,20,0.7,0.7,112,0.01,10,0.109164552,0.890835448,1.077634062,0.504037149
7,100,0.2,96,96,15,0.9,0.9,16,0.1,10,0.109217877,0.890782123,1.077498883,0.504037149
5,100,0.2,128,128,20,0.9,0.9,48,1,10,0.10922301,0.89077699,1.080535768,0.504037149
5,100,0.2,96,96,15,0.9,0.9,80,1,10,0.109245553,0.890754447,1.078663784,0.504037149
9,100,0.2,32,32,5,0.7,0.7,48,1,10,0.109326171,0.890673829,1.14467001,0.504037149
5,100,0.2,128,128,20,0.7,0.7,48,1,10,0.109357594,0.890642406,1.077870235,0.504037149
7,100,0.2,32,32,5,0.5,0.5,16,0.01,10,0.109370402,0.890629598,1.104929804,0.504037149
5,100,0.2,32,32,5,0.9,0.9,144,1,10,0.109378323,0.890621677,1.109135364,0.504037149
5,200,0.1,32,32,5,0.7,0.7,112,0.1,10,0.109382337,0.890617663,1.1018443,0.504037149
9,100,0.2,96,96,15,0.7,0.7,112,1,10,0.109394712,0.890605288,1.085547089,0.504037149
7,100,0.2,32,32,5,0.9,0.9,48,1,10,0.109427227,0.890572773,1.135351677,0.504037149
5,200,0.1,128,128,20,0.9,0.9,112,1,10,0.10945458,0.89054542,1.078026757,0.504037149
7,100,0.2,64,64,10,0.9,0.9,48,0.01,10,0.10946157,0.89053843,1.11400278,0.504037149
5,100,0.2,96,96,15,0.9,0.9,16,0.1,10,0.109482098,0.890517902,1.072596026,0.504037149
9,200,0.1,128,128,20,0.7,0.7,144,1,10,0.10953398,0.89046602,1.077436109,0.504037149
7,200,0.1,128,128,20,0.7,0.7,144,1,10,0.10953398,0.89046602,1.077607771,0.504037149
9,200,0.1,32,32,5,0.7,0.7,48,1,10,0.109568302,0.890431698,1.145504243,0.504037149
5,100,0.2,96,96,15,0.9,0.9,112,0.1,10,0.109629539,0.890370461,1.081403482,0.504037149
7,200,0.1,32,32,5,0.5,0.5,80,0.01,10,0.10963984,0.89036016,1.106763619,0.504037149
7,100,0.2,64,64,10,0.9,0.9,144,0.01,10,0.109674962,0.890325038,1.109415803,0.504037149
7,200,0.1,96,96,15,0.9,0.9,144,1,10,0.109700712,0.890299288,1.088378766,0.504037149
5,100,0.2,128,128,20,0.9,0.9,48,0.1,10,0.109705467,0.890294533,1.080020897,0.504037149
5,100,0.2,32,32,5,0.9,0.9,112,0.1,10,0.109711544,0.890288456,1.110099527,0.504037149
9,100,0.2,32,32,5,0.5,0.5,80,0.01,10,0.109725409,0.890274591,1.124739484,0.504037149
9,100,0.2,96,96,15,0.7,0.7,16,0.1,10,0.109759163,0.890240837,1.07513227,0.504037149
9,100,0.2,32,32,5,0.9,0.9,48,1,10,0.109889409,0.890110591,1.161002131,0.504037149
5,200,0.1,32,32,5,0.9,0.9,112,1,10,0.109952163,0.890047837,1.10513826,0.504037149
7,100,0.2,64,64,10,0.7,0.7,80,0.01,10,0.109959301,0.890040699,1.098492201,0.504037149
5,100,0.2,128,128,20,0.5,0.5,144,1,10,0.109992017,0.890007983,1.075150941,0.504037149
5,200,0.1,32,32,5,0.9,0.9,80,0.1,10,0.110008382,0.889991618,1.105387784,0.504037149
5,100,0.2,32,32,5,0.7,0.7,48,0.01,10,0.110016995,0.889983005,1.112892212,0.504037149
7,200,0.1,32,32,5,0.9,0.9,16,0.1,10,0.110022571,0.889977429,1.126429809,0.504037149
5,200,0.1,64,64,10,0.9,0.9,48,1,10,0.110060498,0.889939502,1.087674249,0.504037149
7,200,0.1,128,128,20,0.7,0.7,112,0.01,10,0.110073433,0.889926567,1.075216132,0.504037149
7,100,0.2,64,64,10,0.9,0.9,48,1,10,0.110118002,0.889881998,1.111220524,0.504037149
7,100,0.2,128,128,20,0.5,0.5,144,0.01,10,0.110163351,0.889836649,1.075991926,0.504037149
9,100,0.2,128,128,20,0.5,0.5,144,0.01,10,0.110163351,0.889836649,1.078406793,0.504037149
5,100,0.2,32,32,5,0.7,0.7,144,0.01,10,0.110182459,0.889817541,1.102185916,0.504037149
9,200,0.1,128,128,20,0.9,0.9,80,0.01,10,0.11027039,0.88972961,1.078068161,0.504037149
7,200,0.1,128,128,20,0.9,0.9,80,0.01,10,0.11027039,0.88972961,1.078964086,0.504037149
5,200,0.1,32,32,5,0.9,0.9,144,1,10,0.110275015,0.889724985,1.108643383,0.504037149
5,200,0.1,32,32,5,0.5,0.5,80,0.01,10,0.110281119,0.889718881,1.095768171,0.504037149
5,200,0.1,32,32,5,0.5,0.5,80,0.1,10,0.110296929,0.889703071,1.097474085,0.504037149
5,100,0.2,32,32,5,0.7,0.7,16,0.1,10,0.110310496,0.889689504,1.097003841,0.504037149
7,200,0.1,128,128,20,0.7,0.7,112,0.1,10,0.110313967,0.889686033,1.076065562,0.504037149
9,200,0.1,128,128,20,0.7,0.7,112,0.1,10,0.110313967,0.889686033,1.077440299,0.504037149
9,100,0.2,128,128,20,0.7,0.7,112,0.01,10,0.110327082,0.889672918,1.081353263,0.504037149
9,100,0.2,128,128,20,0.7,0.7,48,0.01,10,0.110396872,0.889603128,1.082343742,0.504037149
7,100,0.2,32,32,5,0.5,0.5,48,0.01,10,0.110402066,0.889597934,1.117765175,0.504037149
5,100,0.2,96,96,15,0.7,0.7,80,1,10,0.110415545,0.889584455,1.07474942,0.504037149
9,100,0.2,64,64,10,0.9,0.9,80,0.01,10,0.110429516,0.889570484,1.116288115,0.504037149
5,200,0.1,128,128,20,0.7,0.7,112,0.1,10,0.11045303,0.88954697,1.075317828,0.504037149
5,100,0.2,32,32,5,0.5,0.5,16,1,10,0.110478909,0.889521091,1.090029628,0.504037149
7,100,0.2,96,96,15,0.7,0.7,112,0.01,10,0.110498115,0.889501885,1.085112846,0.504037149
5,200,0.1,32,32,5,0.7,0.7,48,0.01,10,0.110542666,0.889457334,1.103329583,0.504037149
7,100,0.2,64,64,10,0.7,0.7,48,0.1,10,0.110543931,0.889456069,1.102448241,0.504037149
5,200,0.1,128,128,20,0.9,0.9,80,1,10,0.110590757,0.889409243,1.074198684,0.504037149
7,100,0.2,32,32,5,0.7,0.7,48,0.1,10,0.110666728,0.889333272,1.137728144,0.504037149
7,100,0.2,32,32,5,0.7,0.7,48,0.01,10,0.110715346,0.889284654,1.131819299,0.504037149
5,200,0.1,128,128,20,0.9,0.9,112,0.1,10,0.110741097,0.889258903,1.077974463,0.504037149
7,200,0.1,128,128,20,0.5,0.5,144,1,10,0.110797705,0.889202295,1.076665181,0.504037149
9,200,0.1,128,128,20,0.5,0.5,144,1,10,0.110797705,0.889202295,1.076757058,0.504037149
9,100,0.2,32,32,5,0.5,0.5,16,0.1,10,0.11081447,0.88918553,1.109728741,0.504037149
7,200,0.1,64,64,10,0.9,0.9,48,1,10,0.110824902,0.889175098,1.108482796,0.504037149
7,200,0.1,32,32,5,0.9,0.9,16,0.01,10,0.110934215,0.889065785,1.131812231,0.504037149
5,200,0.1,64,64,10,0.7,0.7,80,0.1,10,0.110966608,0.889033392,1.085845723,0.504037149
7,100,0.2,32,32,5,0.5,0.5,48,1,10,0.110982956,0.889017044,1.120478009,0.504037149
7,200,0.1,32,32,5,0.9,0.9,80,1,10,0.111016222,0.888983778,1.124351321,0.504037149
7,100,0.2,32,32,5,0.5,0.5,80,1,10,0.111027698,0.888972302,1.112994597,0.504037149
5,100,0.2,32,32,5,0.9,0.9,80,1,10,0.111100337,0.888899663,1.113361085,0.504037149
7,100,0.2,32,32,5,0.7,0.7,48,1,10,0.111113447,0.888886553,1.133040394,0.504037149
5,100,0.2,64,64,10,0.9,0.9,112,0.01,10,0.111150087,0.888849913,1.096187335,0.504037149
5,100,0.2,32,32,5,0.9,0.9,48,0.01,10,0.111158002,0.888841998,1.121847779,0.504037149
5,100,0.2,32,32,5,0.7,0.7,16,0.01,10,0.111211965,0.888788035,1.09238433,0.504037149
5,100,0.2,128,128,20,0.9,0.9,112,0.01,10,0.111271445,0.888728555,1.078494014,0.504037149
5,200,0.1,128,128,20,0.7,0.7,144,0.01,10,0.111360345,0.888639655,1.074013234,0.504037149
5,100,0.2,128,128,20,0.7,0.7,144,0.1,10,0.111393676,0.888606324,1.073759247,0.504037149
7,100,0.2,64,64,10,0.9,0.9,80,0.01,10,0.111413231,0.888586769,1.113081763,0.504037149
9,100,0.2,32,32,5,0.7,0.7,16,0.01,10,0.111535526,0.888464474,1.140368968,0.504037149
7,100,0.2,64,64,10,0.7,0.7,112,0.1,10,0.111551296,0.888448704,1.095063238,0.504037149
7,100,0.2,96,96,15,0.7,0.7,80,1,10,0.111573195,0.888426805,1.077877883,0.504037149
5,100,0.2,96,96,15,0.7,0.7,16,1,10,0.111618715,0.888381285,1.070162796,0.504037149
7,200,0.1,32,32,5,0.9,0.9,16,1,10,0.111655114,0.888344886,1.12778875,0.504037149
9,100,0.2,64,64,10,0.9,0.9,16,0.01,10,0.111718497,0.888281503,1.103413097,0.504037149
7,100,0.2,96,96,15,0.7,0.7,144,1,10,0.111736926,0.888263074,1.083281468,0.504037149
5,100,0.2,96,96,15,0.9,0.9,112,0.01,10,0.111828809,0.888171191,1.080925894,0.504037149
9,100,0.2,128,128,20,0.7,0.7,80,0.1,10,0.111830835,0.888169165,1.079160293,0.504037149
5,100,0.2,32,32,5,0.9,0.9,112,0.01,10,0.111869142,0.888130858,1.11019029,0.504037149
7,100,0.2,32,32,5,0.9,0.9,48,0.01,10,0.111886188,0.888113812,1.148080998,0.504037149
5,200,0.1,128,128,20,0.9,0.9,80,0.01,10,0.111888331,0.888111669,1.075292175,0.504037149
7,100,0.2,128,128,20,0.9,0.9,80,1,10,0.111996802,0.888003198,1.078666593,0.504037149
9,100,0.2,128,128,20,0.9,0.9,80,1,10,0.111996802,0.888003198,1.081026064,0.504037149
9,200,0.1,128,128,20,0.9,0.9,112,0.01,10,0.112008537,0.887991463,1.079220047,0.504037149
7,200,0.1,128,128,20,0.9,0.9,112,0.01,10,0.112008537,0.887991463,1.080436973,0.504037149
9,100,0.2,64,64,10,0.7,0.7,80,0.01,10,0.11205195,0.88794805,1.107774448,0.504037149
7,200,0.1,96,96,15,0.9,0.9,80,0.01,10,0.112073648,0.887926352,1.083323348,0.504037149
9,100,0.2,64,64,10,0.9,0.9,144,0.1,10,0.112147021,0.887852979,1.118566847,0.504037149
5,100,0.2,96,96,15,0.9,0.9,80,0.01,10,0.112163954,0.887836046,1.07701345,0.504037149
9,100,0.2,96,96,15,0.9,0.9,80,0.1,10,0.112187136,0.887812864,1.087948124,0.504037149
9,200,0.1,128,128,20,0.9,0.9,112,1,10,0.112220097,0.887779903,1.081141446,0.504037149
7,200,0.1,128,128,20,0.9,0.9,112,1,10,0.112220097,0.887779903,1.078473835,0.504037149
7,100,0.2,128,128,20,0.9,0.9,144,1,10,0.112220263,0.887779737,1.080650094,0.504037149
9,100,0.2,128,128,20,0.9,0.9,144,1,10,0.112220263,0.887779737,1.082059132,0.504037149
9,100,0.2,96,96,15,0.9,0.9,16,1,10,0.11227912,0.88772088,1.07627324,0.504037149
9,200,0.1,32,32,5,0.9,0.9,48,0.1,10,0.112285071,0.887714929,1.143839268,0.504037149
9,200,0.1,128,128,20,0.7,0.7,80,1,10,0.112373892,0.887626108,1.074255706,0.504037149
7,200,0.1,128,128,20,0.7,0.7,80,1,10,0.112373892,0.887626108,1.073460301,0.504037149
7,100,0.2,64,64,10,0.7,0.7,80,0.1,10,0.112423117,0.887576883,1.102560732,0.504037149
7,100,0.2,96,96,15,0.9,0.9,112,0.1,10,0.112445876,0.887554124,1.085149697,0.504037149
5,100,0.2,32,32,5,0.9,0.9,48,0.1,10,0.112633738,0.887366262,1.11022507,0.504037149
7,100,0.2,96,96,15,0.9,0.9,80,0.01,10,0.112683726,0.887316274,1.088747416,0.504037149
5,100,0.2,32,32,5,0.9,0.9,144,0.1,10,0.112709293,0.887290707,1.106438693,0.504037149
7,200,0.1,128,128,20,0.9,0.9,144,1,10,0.112782926,0.887217074,1.080827275,0.504037149
9,200,0.1,128,128,20,0.9,0.9,144,1,10,0.112782926,0.887217074,1.081870824,0.504037149
5,100,0.2,96,96,15,0.9,0.9,144,0.1,10,0.112877102,0.887122898,1.086283333,0.504037149
5,200,0.1,128,128,20,0.9,0.9,112,0.01,10,0.112936956,0.887063044,1.078256841,0.504037149
5,200,0.1,128,128,20,0.7,0.7,144,0.1,10,0.11296703,0.88703297,1.074920378,0.504037149
9,100,0.2,64,64,10,0.9,0.9,80,0.1,10,0.113021788,0.886978212,1.122109047,0.504037149
5,200,0.1,128,128,20,0.7,0.7,80,1,10,0.113085311,0.886914689,1.072058224,0.504037149
5,100,0.2,32,32,5,0.5,0.5,80,0.1,10,0.113180375,0.886819625,1.09805472,0.504037149
9,100,0.2,64,64,10,0.7,0.7,48,1,10,0.113189707,0.886810293,1.110704737,0.504037149
7,200,0.1,96,96,15,0.7,0.7,80,0.1,10,0.113239102,0.886760898,1.078654803,0.504037149
7,100,0.2,32,32,5,0.7,0.7,16,0.1,10,0.113368873,0.886631127,1.12967044,0.504037149
5,100,0.2,128,128,20,0.9,0.9,144,1,10,0.113428854,0.886571146,1.077443282,0.504037149
5,200,0.1,128,128,20,0.9,0.9,144,1,10,0.113597887,0.886402113,1.079227402,0.504037149
9,100,0.2,128,128,20,0.7,0.7,48,1,10,0.113639782,0.886360218,1.080273853,0.504037149
5,100,0.2,96,96,15,0.7,0.7,112,0.01,10,0.113658713,0.886341287,1.078615501,0.504037149
5,100,0.2,32,32,5,0.5,0.5,48,1,10,0.113666621,0.886333379,1.098504862,0.504037149
5,100,0.2,64,64,10,0.7,0.7,16,0.1,10,0.113678044,0.886321956,1.083973596,0.504037149
5,100,0.2,64,64,10,0.7,0.7,48,1,10,0.113689371,0.886310629,1.089613648,0.504037149
9,100,0.2,32,32,5,0.7,0.7,48,0.01,10,0.113751565,0.886248435,1.150716775,0.504037149
5,100,0.2,128,128,20,0.5,0.5,144,0.1,10,0.113819751,0.886180249,1.074529258,0.504037149
5,100,0.2,128,128,20,0.9,0.9,112,1,10,0.113916717,0.886083283,1.077046691,0.504037149
5,100,0.2,128,128,20,0.7,0.7,48,0.1,10,0.113947655,0.886052345,1.076387518,0.504037149
9,100,0.2,128,128,20,0.5,0.5,144,0.1,10,0.113969272,0.886030728,1.081134935,0.504037149
7,100,0.2,128,128,20,0.5,0.5,144,0.1,10,0.113969272,0.886030728,1.076925613,0.504037149
5,100,0.2,96,96,15,0.9,0.9,144,0.01,10,0.114081229,0.885918771,1.083640936,0.504037149
7,100,0.2,32,32,5,0.7,0.7,112,0.01,10,0.114140454,0.885859546,1.129415938,0.504037149
9,100,0.2,64,64,10,0.7,0.7,112,0.1,10,0.114226695,0.885773305,1.107383691,0.504037149
5,100,0.2,128,128,20,0.9,0.9,112,0.1,10,0.114293294,0.885706706,1.078540903,0.504037149
9,100,0.2,32,32,5,0.9,0.9,112,1,10,0.114300156,0.885699844,1.146806564,0.504037149
9,200,0.1,32,32,5,0.7,0.7,48,0.1,10,0.11430721,0.88569279,1.145122746,0.504037149
5,100,0.2,32,32,5,0.9,0.9,48,1,10,0.114448803,0.885551197,1.124431712,0.504037149
5,100,0.2,128,128,20,0.7,0.7,144,0.01,10,0.11448873,0.88551127,1.074023679,0.504037149
7,100,0.2,64,64,10,0.9,0.9,144,1,10,0.114532842,0.885467158,1.10683824,0.504037149
9,100,0.2,128,128,20,0.7,0.7,144,0.1,10,0.11458841,0.88541159,1.078132416,0.504037149
7,100,0.2,32,32,5,0.7,0.7,144,1,10,0.114593923,0.885406077,1.120458052,0.504037149
5,200,0.1,128,128,20,0.7,0.7,112,1,10,0.114605909,0.885394091,1.076270942,0.504037149
7,100,0.2,64,64,10,0.9,0.9,144,0.1,10,0.114674634,0.885325366,1.108254665,0.504037149
7,100,0.2,64,64,10,0.7,0.7,144,0.1,10,0.114704005,0.885295995,1.100430253,0.504037149
5,100,0.2,128,128,20,0.9,0.9,80,0.1,10,0.114708532,0.885291468,1.076993164,0.504037149
9,100,0.2,128,128,20,0.9,0.9,112,0.01,10,0.114885622,0.885114378,1.080044941,0.504037149
7,100,0.2,128,128,20,0.9,0.9,112,0.01,10,0.114885622,0.885114378,1.079762238,0.504037149
9,100,0.2,96,96,15,0.7,0.7,112,0.1,10,0.11490321,0.88509679,1.084314392,0.504037149
7,100,0.2,128,128,20,0.9,0.9,48,1,10,0.114919388,0.885080612,1.083308552,0.504037149
9,100,0.2,128,128,20,0.9,0.9,48,1,10,0.114919388,0.885080612,1.083065405,0.504037149
7,200,0.1,128,128,20,0.7,0.7,80,0.1,10,0.114947457,0.885052543,1.07668016,0.504037149
9,100,0.2,96,96,15,0.9,0.9,112,0.1,10,0.114957578,0.885042422,1.094078813,0.504037149
7,100,0.2,32,32,5,0.5,0.5,112,0.1,10,0.115050293,0.884949707,1.108072921,0.504037149
9,200,0.1,128,128,20,0.7,0.7,80,0.1,10,0.115120937,0.884879063,1.075190266,0.504037149
9,100,0.2,128,128,20,0.7,0.7,144,1,10,0.11530864,0.88469136,1.075903022,0.504037149
7,100,0.2,32,32,5,0.9,0.9,112,0.1,10,0.1154732,0.8845268,1.141026184,0.504037149
5,100,0.2,128,128,20,0.7,0.7,144,1,10,0.115699999,0.884300001,1.073724381,0.504037149
9,100,0.2,32,32,5,0.5,0.5,80,0.1,10,0.115715187,0.884284813,1.125987544,0.504037149
7,100,0.2,128,128,20,0.9,0.9,80,0.01,10,0.115797261,0.884202739,1.080215702,0.504037149
9,100,0.2,128,128,20,0.9,0.9,80,0.01,10,0.115797261,0.884202739,1.080878258,0.504037149
7,100,0.2,32,32,5,0.7,0.7,112,1,10,0.115837985,0.884162015,1.123154173,0.504037149
7,100,0.2,64,64,10,0.9,0.9,16,0.01,10,0.115922438,0.884077562,1.095706905,0.504037149
9,100,0.2,128,128,20,0.7,0.7,144,0.01,10,0.115945387,0.884054613,1.077100585,0.504037149
7,100,0.2,128,128,20,0.9,0.9,112,1,10,0.116023034,0.883976966,1.079931562,0.504037149
9,100,0.2,128,128,20,0.9,0.9,112,1,10,0.116023034,0.883976966,1.082467036,0.504037149
5,200,0.1,128,128,20,0.7,0.7,80,0.1,10,0.116085654,0.883914346,1.073072909,0.504037149
9,100,0.2,96,96,15,0.9,0.9,80,1,10,0.116202236,0.883797764,1.087603289,0.504037149
5,100,0.2,96,96,15,0.9,0.9,144,1,10,0.116246689,0.883753311,1.085100486,0.504037149
7,200,0.1,32,32,5,0.7,0.7,48,1,10,0.11637507,0.88362493,1.127855438,0.504037149
5,100,0.2,64,64,10,0.9,0.9,16,1,10,0.116625462,0.883374538,1.07774567,0.504037149
7,100,0.2,32,32,5,0.9,0.9,16,0.1,10,0.116786691,0.883213309,1.13341388,0.504037149
9,100,0.2,96,96,15,0.9,0.9,80,0.01,10,0.116815377,0.883184623,1.089143286,0.504037149
9,100,0.2,64,64,10,0.7,0.7,80,1,10,0.11701706,0.88298294,1.098477045,0.504037149
5,100,0.2,128,128,20,0.9,0.9,80,1,10,0.117091284,0.882908716,1.077102046,0.504037149
7,200,0.1,128,128,20,0.7,0.7,80,0.01,10,0.117133599,0.882866401,1.07235853,0.504037149
7,100,0.2,128,128,20,0.9,0.9,112,0.1,10,0.117224072,0.882775928,1.083466021,0.504037149
9,100,0.2,128,128,20,0.9,0.9,112,0.1,10,0.117224072,0.882775928,1.07968597,0.504037149
5,100,0.2,128,128,20,0.9,0.9,80,0.01,10,0.117545227,0.882454773,1.075328251,0.504037149
9,100,0.2,128,128,20,0.9,0.9,144,0.01,10,0.117559806,0.882440194,1.076670628,0.504037149
7,100,0.2,128,128,20,0.9,0.9,144,0.01,10,0.117559806,0.882440194,1.083282221,0.504037149
