max_depth_XGB,reg_lambda_XGB,n_estimators_XGB,n_estimators_random,learning_rate_XGB,min_samples_split_random,min_samples_leaf_random,subsample_XGB,colsample_bytree_XGB,max_features_random,max_samples_random,max_depth_random,min_child_weight_XGB,reg_alpha_XGB,degree,mse,r2
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.01,10,0.639345394,0.360654606
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.1,10,0.639353547,0.360646453
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,1,10,0.63937815,0.36062185
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.1,10,0.639449847,0.360550153
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,3,48,1,5,0.639451078,0.360548922
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.01,10,0.639452159,0.360547841
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,1,10,0.63950586,0.36049414
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.639706956,0.360293044
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,3,48,0.01,5,0.639720864,0.360279136
3,3,200,200,0.05,48,48,0.9,0.9,0.5,0.5,3,48,1,5,0.639741499,0.360258501
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,3,48,0.01,5,0.639851932,0.360148068
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,3,48,0.1,5,0.639863709,0.360136291
3,3,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,0.01,5,0.639885259,0.360114741
3,3,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,0.1,5,0.639905326,0.360094674
3,3,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,1,5,0.639913585,0.360086415
5,5,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,0.01,5,0.639955925,0.360044075
5,5,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,0.1,5,0.639986012,0.360013988
5,5,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,1,5,0.640123401,0.359876599
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,0.01,5,0.640227729,0.359772271
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,1,5,0.640231765,0.359768235
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,3,48,1,5,0.6402354,0.3597646
7,7,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,0.1,5,0.640257138,0.359742862
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,0.1,5,0.64030225,0.35969775
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,0.01,5,0.640304856,0.359695144
9,9,100,100,0.1,64,64,0.9,0.9,0.5,0.5,9,144,1,5,0.64037582,0.35962418
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.01,10,0.644625301,0.355374699
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.1,10,0.644645831,0.355354169
3,3,100,100,0.1,64,64,0.9,0.9,0.5,0.5,3,48,0.01,5,0.644780207,0.355219793
3,3,100,100,0.1,64,64,0.9,0.9,0.5,0.5,3,48,0.1,5,0.644797894,0.355202106
3,3,100,100,0.1,64,64,0.9,0.9,0.5,0.5,3,48,1,5,0.644869894,0.355130106
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,1,10,0.644955078,0.355044922
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.01,10,0.645124039,0.354875961
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.1,10,0.645125712,0.354874288
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,1,10,0.645290632,0.354709368
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.01,10,0.645527195,0.354472805
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.1,10,0.645561446,0.354438554
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,1,10,0.645799749,0.354200251
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.1,10,0.648693571,0.351306429
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.01,10,0.648707097,0.351292903
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,1,10,0.648712599,0.351287401
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,0.01,5,0.65106065,0.34893935
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,0.1,5,0.651075544,0.348924456
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,1,5,0.651229369,0.348770631
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,0.01,5,0.651340719,0.348659281
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,0.1,5,0.651347553,0.348652447
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,1,5,0.651478479,0.348521521
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,0.01,5,0.651595511,0.348404489
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,0.1,5,0.651611802,0.348388198
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,1,5,0.651754042,0.348245958
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,0.1,5,0.652734242,0.347265758
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,0.01,5,0.652734998,0.347265002
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,5,80,1,5,0.652786622,0.347213378
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,0.01,5,0.652856232,0.347143768
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,0.1,5,0.652872524,0.347127476
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,1,5,0.652940044,0.347059956
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,0.1,5,0.65301095,0.34698905
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,0.01,5,0.653018885,0.346981115
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,1,5,0.653061754,0.346938246
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,0.01,5,0.653169908,0.346830092
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,0.1,5,0.653171794,0.346828206
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,1,5,0.653218076,0.346781924
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,0.01,5,0.653396549,0.346603451
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,0.1,5,0.653403811,0.346596189
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,7,112,1,5,0.653437305,0.346562695
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.01,5,0.653984608,0.346015392
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.1,5,0.653988629,0.346011371
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,1,5,0.654031048,0.345968952
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.01,5,0.654071966,0.345928034
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.1,5,0.654080972,0.345919028
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,1,5,0.654127423,0.345872577
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.01,5,0.654174673,0.345825327
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.1,5,0.654181469,0.345818531
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,1,5,0.654208738,0.345791262
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.01,5,0.654271943,0.345728057
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,0.1,5,0.654271998,0.345728002
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,9,144,1,5,0.654310886,0.345689114
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.01,5,0.658063083,0.341936917
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.1,5,0.658081398,0.341918602
5,5,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,1,5,0.658338483,0.341661517
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.1,5,0.658457023,0.341542977
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.01,5,0.658459076,0.341540924
7,7,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,1,5,0.658625762,0.341374238
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.01,5,0.658814507,0.341185493
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.1,5,0.658847193,0.341152807
9,9,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,1,5,0.659047532,0.340952468
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.1,5,0.661468284,0.338531716
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,0.01,5,0.661475933,0.338524067
3,3,200,200,0.05,64,64,0.9,0.9,0.5,0.5,3,48,1,5,0.661495104,0.338504896
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.01,5,0.789096095,0.210903905
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.01,5,0.789096095,0.210903905
5,5,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.01,5,0.789096095,0.210903905
5,5,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.01,5,0.789096095,0.210903905
5,5,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.1,5,0.789213508,0.210786492
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.1,5,0.789213508,0.210786492
5,5,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.1,5,0.789213508,0.210786492
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.1,5,0.789213508,0.210786492
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,1,5,0.789464631,0.210535369
5,5,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,1,5,0.789464631,0.210535369
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,1,5,0.789464631,0.210535369
5,5,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,1,5,0.789464631,0.210535369
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.01,5,0.789581253,0.210418747
7,7,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.01,5,0.789581253,0.210418747
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.01,5,0.789581253,0.210418747
7,7,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.01,5,0.789581253,0.210418747
7,7,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.1,5,0.789635567,0.210364433
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.1,5,0.789635567,0.210364433
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.1,5,0.789635567,0.210364433
7,7,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.1,5,0.789635567,0.210364433
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,1,5,0.790213643,0.209786357
7,7,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,1,5,0.790213643,0.209786357
7,7,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,1,5,0.790213643,0.209786357
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,1,5,0.790213643,0.209786357
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.1,5,0.790598596,0.209401404
9,9,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.1,5,0.790598596,0.209401404
9,9,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.1,5,0.790598596,0.209401404
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.1,5,0.790598596,0.209401404
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.01,5,0.790647413,0.209352587
9,9,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.01,5,0.790647413,0.209352587
9,9,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.01,5,0.790647413,0.209352587
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.01,5,0.790647413,0.209352587
9,9,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,1,5,0.790975879,0.209024121
9,9,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,1,5,0.790975879,0.209024121
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,1,5,0.790975879,0.209024121
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,1,5,0.790975879,0.209024121
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.01,10,0.791760494,0.208239506
5,5,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.01,10,0.791760494,0.208239506
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.01,10,0.791760494,0.208239506
5,5,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.01,10,0.791760494,0.208239506
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.01,5,0.791816781,0.208183219
3,3,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.01,5,0.791816781,0.208183219
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.01,5,0.791816781,0.208183219
3,3,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.01,5,0.791816781,0.208183219
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.1,5,0.791875661,0.208124339
3,3,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.1,5,0.791875661,0.208124339
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.1,5,0.791875661,0.208124339
3,3,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.1,5,0.791875661,0.208124339
5,5,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.1,10,0.791885165,0.208114835
5,5,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.1,10,0.791885165,0.208114835
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.1,10,0.791885165,0.208114835
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.1,10,0.791885165,0.208114835
5,5,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,1,10,0.792124823,0.207875177
5,5,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,1,10,0.792124823,0.207875177
5,5,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,1,10,0.792124823,0.207875177
5,5,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,1,10,0.792124823,0.207875177
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,1,5,0.792208899,0.207791101
3,3,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,1,5,0.792208899,0.207791101
3,3,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,1,5,0.792208899,0.207791101
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,1,5,0.792208899,0.207791101
7,7,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.01,10,0.792241329,0.207758671
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.01,10,0.792241329,0.207758671
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.01,10,0.792241329,0.207758671
7,7,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.01,10,0.792241329,0.207758671
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.1,10,0.792306964,0.207693036
7,7,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.1,10,0.792306964,0.207693036
7,7,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.1,10,0.792306964,0.207693036
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.1,10,0.792306964,0.207693036
7,7,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,1,10,0.792868993,0.207131007
7,7,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,1,10,0.792868993,0.207131007
7,7,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,1,10,0.792868993,0.207131007
7,7,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,1,10,0.792868993,0.207131007
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.1,10,0.79327749,0.20672251
9,9,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.1,10,0.79327749,0.20672251
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.1,10,0.79327749,0.20672251
9,9,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.1,10,0.79327749,0.20672251
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.01,10,0.79332193,0.20667807
9,9,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.01,10,0.79332193,0.20667807
9,9,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.01,10,0.79332193,0.20667807
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.01,10,0.79332193,0.20667807
9,9,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,1,10,0.793653736,0.206346264
9,9,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,1,10,0.793653736,0.206346264
9,9,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,1,10,0.793653736,0.206346264
9,9,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,1,10,0.793653736,0.206346264
3,3,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.01,10,0.794472895,0.205527105
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.01,10,0.794472895,0.205527105
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.01,10,0.794472895,0.205527105
3,3,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.01,10,0.794472895,0.205527105
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,0.1,10,0.794535868,0.205464132
3,3,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,0.1,10,0.794535868,0.205464132
3,3,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,0.1,10,0.794535868,0.205464132
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,0.1,10,0.794535868,0.205464132
3,3,100,100,0.1,64,64,0.5,0.5,0.9,0.9,1,16,1,10,0.794856566,0.205143434
3,3,100,100,0.1,32,32,0.5,0.5,0.9,0.9,1,16,1,10,0.794856566,0.205143434
3,3,100,100,0.1,16,16,0.5,0.5,0.9,0.9,1,16,1,10,0.794856566,0.205143434
3,3,100,100,0.1,48,48,0.5,0.5,0.9,0.9,1,16,1,10,0.794856566,0.205143434
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.01,5,0.801341291,0.198658709
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.1,5,0.801365613,0.198634387
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.01,5,0.802029125,0.197970875
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.1,5,0.802108382,0.197891618
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,1,5,0.802156066,0.197843934
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,1,5,0.802734174,0.197265826
5,5,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.01,5,0.802817927,0.197182073
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.01,5,0.802817927,0.197182073
5,5,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.1,5,0.802861216,0.197138784
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.1,5,0.802861216,0.197138784
5,5,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.01,5,0.802914994,0.197085006
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.01,5,0.802914994,0.197085006
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.1,5,0.802958294,0.197041706
5,5,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.1,5,0.802958294,0.197041706
5,5,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,1,5,0.803112009,0.196887991
5,5,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,1,5,0.803112009,0.196887991
7,7,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.01,5,0.803156278,0.196843722
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.01,5,0.803156278,0.196843722
7,7,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.1,5,0.803176833,0.196823167
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.1,5,0.803176833,0.196823167
5,5,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,1,5,0.803209147,0.196790853
5,5,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,1,5,0.803209147,0.196790853
7,7,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.01,5,0.803253484,0.196746516
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.01,5,0.803253484,0.196746516
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.1,5,0.803274041,0.196725959
7,7,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.1,5,0.803274041,0.196725959
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.01,5,0.80330993,0.19669007
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.1,5,0.803383546,0.196616454
7,7,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,1,5,0.803465377,0.196534623
7,7,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,1,5,0.803465377,0.196534623
7,7,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,1,5,0.803562647,0.196437353
7,7,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,1,5,0.803562647,0.196437353
5,5,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.01,5,0.803660057,0.196339943
5,5,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.1,5,0.80368499,0.19631501
9,9,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.1,5,0.803705568,0.196294432
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.1,5,0.803705568,0.196294432
9,9,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.01,5,0.803711475,0.196288525
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.01,5,0.803711475,0.196288525
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.01,10,0.803791969,0.196208031
9,9,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.1,5,0.803802903,0.196197097
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.1,5,0.803802903,0.196197097
9,9,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.01,5,0.803808801,0.196191199
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.01,5,0.803808801,0.196191199
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.1,10,0.803812919,0.196187081
9,9,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,1,5,0.803870735,0.196129265
9,9,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,1,5,0.803977184,0.196022816
9,9,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,1,5,0.803977184,0.196022816
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.01,5,0.804070018,0.195929982
9,9,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,1,5,0.804074585,0.195925415
9,9,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,1,5,0.804074585,0.195925415
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.1,5,0.804095018,0.195904982
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.01,5,0.804179121,0.195820879
5,5,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.1,5,0.804204158,0.195795842
7,7,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.01,5,0.804352918,0.195647082
7,7,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,0.1,5,0.804435742,0.195564258
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.01,10,0.804464866,0.195535134
5,5,100,100,0.1,48,48,0.7,0.7,0.7,0.7,1,16,1,5,0.804482238,0.195517762
7,7,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,0.1,10,0.804550282,0.195449718
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.01,5,0.804568293,0.195431707
3,3,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.01,5,0.804568293,0.195431707
5,5,100,100,0.1,64,64,0.7,0.7,0.7,0.7,1,16,1,10,0.804592186,0.195407814
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,0.1,5,0.804594129,0.195405871
3,3,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,0.1,5,0.804594129,0.195405871
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.01,5,0.804665565,0.195334435
3,3,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.01,5,0.804665565,0.195334435
3,3,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,0.1,5,0.804694924,0.195305076
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,0.1,5,0.804694924,0.195305076
3,3,200,200,0.05,48,48,0.5,0.5,0.9,0.9,1,16,1,5,0.804760333,0.195239667
3,3,200,200,0.05,64,64,0.5,0.5,0.9,0.9,1,16,1,5,0.804760333,0.195239667
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.01,5,0.804766994,0.195233006
7,7,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,0.1,5,0.804846093,0.195153907
3,3,200,200,0.05,32,32,0.5,0.5,0.9,0.9,1,16,1,5,0.804861205,0.195138795
3,3,200,200,0.05,16,16,0.5,0.5,0.9,0.9,1,16,1,5,0.804861205,0.195138795
7,7,100,100,0.1,32,32,0.7,0.7,0.7,0.7,1,16,0.01,5,0.804872559,0.195127441
5,5,100,100,0.1,16,16,0.7,0.7,0.7,0.7,1,16,1,5,0.804892854,0.195107146
