num_leaves_LGB,min_child_samples_LGB,max_depth_random,max_depth_LGB,n_estimators_random,learning_rate_LGB,num_iterations_LGB,reg_lambda_LGB,min_samples_split_random,max_features_random,max_samples_random,subsample_LGB,colsample_bytree_LGB,min_samples_leaf_random,max_bin_LGB,reg_alpha_LGB,degree,mse,r2
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,1,5,0.357306404,0.642693596
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.35735216,0.64264784
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,0.01,5,0.357398606,0.642601394
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,0.01,5,0.357415853,0.642584147
32,32,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,0.01,5,0.357459045,0.642540955
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,0.1,5,0.357501377,0.642498623
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.357522492,0.642477508
32,32,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,0.1,5,0.357594415,0.642405585
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,0.01,5,0.357658533,0.642341467
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,3,48,1,5,0.357683779,0.642316221
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,9,144,1,5,0.357710881,0.642289119
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,0.1,5,0.357740521,0.642259479
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.357774918,0.642225082
64,64,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,0.01,5,0.357816967,0.642183033
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.357971319,0.642028681
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,0.01,5,0.358081231,0.641918769
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,0.1,5,0.358145875,0.641854125
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,1,5,0.35815922,0.64184078
64,64,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,0.01,5,0.358224896,0.641775104
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,0.1,5,0.358227136,0.641772864
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.358266089,0.641733911
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,0.01,5,0.358321577,0.641678423
32,32,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,0.1,5,0.358365898,0.641634102
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,0.1,5,0.358410529,0.641589471
32,32,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.358459049,0.641540951
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,1,5,0.358463159,0.641536841
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,0.01,5,0.358474386,0.641525614
64,64,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,1,5,0.358520639,0.641479361
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,0.1,5,0.358536852,0.641463148
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,9,144,0.01,5,0.358564879,0.641435121
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,1,5,0.358725845,0.641274155
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,0.1,5,0.358740031,0.641259969
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.358741282,0.641258718
32,32,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.358885184,0.641114816
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.358997544,0.641002456
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,0.1,5,0.359040691,0.640959309
32,32,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,1,5,0.359087609,0.640912391
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,9,144,1,5,0.359135351,0.640864649
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,0.01,5,0.359178084,0.640821916
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,0.1,5,0.359184417,0.640815583
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.35921191,0.64078809
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,0.01,5,0.359269342,0.640730658
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,1,5,0.35941244,0.64058756
32,32,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,0.01,5,0.359449538,0.640550462
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,1,5,0.359634776,0.640365224
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,0.01,5,0.359666017,0.640333983
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,0.1,5,0.359717823,0.640282177
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,1,5,0.35971971,0.64028029
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,1,5,0.359835242,0.640164758
64,64,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.359839954,0.640160046
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,3,48,1,5,0.359890522,0.640109478
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.359929697,0.640070303
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,0.1,5,0.359979798,0.640020202
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.359993234,0.640006766
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,0.1,5,0.360326339,0.639673661
32,32,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,1,5,0.360326367,0.639673633
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,1,5,0.36045839,0.63954161
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.360641955,0.639358045
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,0.01,5,0.361073349,0.638926651
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,0.1,5,0.361163584,0.638836416
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,0.1,5,0.361197495,0.638802505
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,9,144,0.1,5,0.361209217,0.638790783
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,0.1,5,0.361251902,0.638748098
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,0.01,5,0.36126809,0.63873191
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,0.01,5,0.361690235,0.638309765
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,1,5,0.361701775,0.638298225
64,64,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,0.01,5,0.36188645,0.63811355
32,32,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,0.01,5,0.362015484,0.637984516
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.362041916,0.637958084
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.362068073,0.637931927
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.362130468,0.637869532
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,0.1,5,0.362222876,0.637777124
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,0.1,5,0.362307263,0.637692737
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,0.1,5,0.362379363,0.637620637
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,0.1,5,0.362659485,0.637340515
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,0.1,5,0.362709055,0.637290945
32,32,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,0.1,5,0.362728469,0.637271531
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,0.01,5,0.362734493,0.637265507
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,1,5,0.362875972,0.637124028
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,0.1,5,0.363139386,0.636860614
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,1,5,0.363139452,0.636860548
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,1,5,0.363159512,0.636840488
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.363182999,0.636817001
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,0.01,5,0.363465157,0.636534843
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,1,5,0.363609226,0.636390774
64,64,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,1,5,0.363684893,0.636315107
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,0.1,5,0.363802511,0.636197489
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,1,5,0.363911064,0.636088936
32,32,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,0.1,5,0.363938252,0.636061748
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,0.01,5,0.364016282,0.635983718
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,1,5,0.364043755,0.635956245
32,32,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,0.1,5,0.36420337,0.63579663
32,32,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,0.01,5,0.364313427,0.635686573
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,0.01,5,0.364566235,0.635433765
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,0.01,5,0.364601674,0.635398326
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.364811661,0.635188339
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,1,5,0.364825909,0.635174091
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,1,5,0.364833547,0.635166453
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,0.01,5,0.364971889,0.635028111
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,1,5,0.365010235,0.634989765
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,1,5,0.365199754,0.634800246
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.365504205,0.634495795
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.365626035,0.634373965
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,0.1,5,0.365758225,0.634241775
32,32,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,0.01,5,0.366098891,0.633901109
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,0.01,5,0.366158112,0.633841888
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.366346866,0.633653134
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,0.01,5,0.36649198,0.63350802
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,0.01,5,0.366493902,0.633506098
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,9,144,0.01,5,0.366503801,0.633496199
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,0.01,5,0.366516624,0.633483376
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,1,5,0.366656809,0.633343191
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,0.1,5,0.366733292,0.633266708
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.367340793,0.632659207
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.367579867,0.632420133
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.369013851,0.630986149
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,0.01,5,0.369173175,0.630826825
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,0.1,5,0.369957084,0.630042916
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,1,5,0.369961767,0.630038233
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.370117949,0.629882051
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,0.1,5,0.370448028,0.629551972
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,0.01,5,0.371445162,0.628554838
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,9,144,0.1,5,0.371989391,0.628010609
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,0.01,5,0.372716113,0.627283887
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,0.1,5,0.373579128,0.626420872
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,0.01,5,0.373714563,0.626285437
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.374016257,0.625983743
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.374903386,0.625096614
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,0.1,5,0.375285858,0.624714142
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,0.01,5,0.375316785,0.624683215
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.375535693,0.624464307
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,0.01,5,0.375562151,0.624437849
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,0.01,5,0.375587917,0.624412083
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.375726603,0.624273397
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,0.01,5,0.375891274,0.624108726
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,0.1,5,0.376080436,0.623919564
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,1,5,0.376160676,0.623839324
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,0.1,5,0.37620563,0.62379437
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,0.01,5,0.376241874,0.623758126
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,0.01,5,0.376561397,0.623438603
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.376679828,0.623320172
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,0.01,5,0.376814798,0.623185202
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,0.1,5,0.376877718,0.623122282
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,0.01,5,0.376929369,0.623070631
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,0.1,5,0.377036893,0.622963107
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,1,5,0.377051847,0.622948153
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.377065071,0.622934929
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,1,5,0.377086812,0.622913188
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,0.1,5,0.377131741,0.622868259
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,1,5,0.377429731,0.622570269
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.377430407,0.622569593
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,0.1,5,0.377563419,0.622436581
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.377570973,0.622429027
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.377600518,0.622399482
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,0.01,5,0.377691689,0.622308311
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,9,144,0.1,5,0.37780055,0.62219945
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,0.01,5,0.377835897,0.622164103
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.377854236,0.622145764
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.377856983,0.622143017
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,9,144,0.01,5,0.377886728,0.622113272
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,0.1,5,0.37790048,0.62209952
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,1,5,0.378158431,0.621841569
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,5,80,0.01,5,0.378210969,0.621789031
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,1,5,0.378321349,0.621678651
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,1,5,0.378370282,0.621629718
80,80,1,1,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,1,5,0.378375519,0.621624481
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.378534551,0.621465449
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.378735115,0.621264885
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.378940603,0.621059397
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,0.01,5,0.379269071,0.620730929
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.37942903,0.62057097
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,0.1,5,0.379589107,0.620410893
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,1,5,0.3797153,0.6202847
80,80,1,1,50,0.2,100,3,48,0.5,0.5,0.9,0.9,9,144,1,5,0.379795404,0.620204596
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,0.01,5,0.379816345,0.620183655
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,0.01,5,0.379902567,0.620097433
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,0.01,5,0.38002926,0.61997074
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.01,5,0.380081411,0.619918589
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,0.1,5,0.380132113,0.619867887
80,80,1,1,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,1,5,0.380272975,0.619727025
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,0.1,5,0.380296451,0.619703549
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,0.1,5,0.380325538,0.619674462
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,1,5,0.380389441,0.619610559
80,80,1,1,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,0.1,5,0.380451625,0.619548375
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.380457747,0.619542253
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.380563095,0.619436905
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.380564884,0.619435116
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.01,5,0.380606275,0.619393725
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,0.01,5,0.380621134,0.619378866
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,1,5,0.380650849,0.619349151
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,1,5,0.380669717,0.619330283
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,0.01,5,0.380681149,0.619318851
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.380820306,0.619179694
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,0.1,5,0.380853554,0.619146446
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.380878856,0.619121144
80,80,1,1,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,0.1,5,0.380930694,0.619069306
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.380974151,0.619025849
80,80,1,1,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,0.1,5,0.381040242,0.618959758
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,5,80,0.1,5,0.381111786,0.618888214
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,0.01,5,0.381147959,0.618852041
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.1,5,0.381224382,0.618775618
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.381348627,0.618651373
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,5,80,1,5,0.381445651,0.618554349
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.381508726,0.618491274
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,1,5,0.38153256,0.61846744
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.01,5,0.381590823,0.618409177
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,0.01,5,0.381638345,0.618361655
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.38169787,0.61830213
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,0.1,5,0.381746984,0.618253016
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.01,5,0.381766042,0.618233958
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,1,5,0.381791421,0.618208579
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,5,80,0.1,5,0.381793998,0.618206002
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,0.1,5,0.381797233,0.618202767
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,1,5,0.381824797,0.618175203
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,0.1,5,0.381864063,0.618135937
80,80,1,1,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.1,5,0.381880441,0.618119559
80,80,1,1,100,0.1,200,5,80,0.9,0.9,0.5,0.5,5,80,0.01,5,0.381904009,0.618095991
80,80,1,1,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,0.01,5,0.381954474,0.618045526
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,1,5,0.381973774,0.618026226
80,80,1,1,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,0.1,5,0.382022048,0.617977952
80,80,1,1,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,1,5,0.382023215,0.617976785
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,0.1,5,0.382145904,0.617854096
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.382303257,0.617696743
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,1,5,0.382318389,0.617681611
80,80,1,1,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,1,5,0.382378528,0.617621472
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,5,80,0.01,5,0.382512518,0.617487482
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,5,80,1,5,0.382517729,0.617482271
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.382562566,0.617437434
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,0.1,5,0.382583756,0.617416244
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.38260088,0.61739912
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.382616759,0.617383241
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,0.01,5,0.382659736,0.617340264
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,0.1,5,0.382691217,0.617308783
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,0.01,5,0.382717706,0.617282294
80,80,1,1,100,0.1,200,1,16,0.9,0.9,0.5,0.5,5,80,1,5,0.382784799,0.617215201
80,80,1,1,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,0.01,5,0.382797075,0.617202925
80,80,1,1,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,0.01,5,0.382811433,0.617188567
80,80,1,1,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,1,5,0.382857013,0.617142987
80,80,1,1,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,1,5,0.382980598,0.617019402
80,80,1,1,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,0.1,5,0.383102038,0.616897962
