max_depth_XGBR,reg_lambda_XGBR,n_estimators_XGBR,learning_rate_XGBR,max_depth_XGBC,reg_lambda_XGBC,subsample_XGBR,colsample_bytree_XGBR,subsample_XGBC,colsample_bytree_XGBC,min_child_weight_XGBR,min_child_weight_XGBC,reg_alpha_XGBR,reg_alpha_XGBC,n_estimators_XGBC,learning_rate_XGBR,degree,mse,r2
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.38781618,0.61218382
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,5,0.387825971,0.612174029
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.387979554,0.612020446
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.388001437,0.611998563
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,5,0.388022689,0.611977311
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.388032198,0.611967802
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,5,0.388171395,0.611828605
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,100,0.1,5,0.388219407,0.611780593
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.01,0.01,100,0.1,5,0.388317883,0.611682117
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.388416122,0.611583878
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,5,0.38876323,0.61123677
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,5,0.388871147,0.611128853
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,5,0.388899123,0.611100877
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,1,1,200,0.05,5,0.388950303,0.611049697
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,5,0.389009103,0.610990897
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.38911482,0.61088518
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,100,0.1,5,0.389160216,0.610839784
7,7,200,0.05,48,48,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.38921607,0.61078393
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.389309854,0.610690146
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,5,0.389347811,0.610652189
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.389425305,0.610574695
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,5,0.389430555,0.610569445
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,5,0.389475984,0.610524016
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.389590281,0.610409719
5,5,200,0.05,48,48,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.389600308,0.610399692
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,5,0.38961604,0.61038396
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.389654981,0.610345019
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.389671478,0.610328522
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,32,32,0.1,0.1,200,0.05,5,0.38973207,0.61026793
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,5,0.389774047,0.610225953
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.389853695,0.610146305
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.389873821,0.610126179
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,5,0.389892947,0.610107053
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,5,0.389958363,0.610041637
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.389964889,0.610035111
9,9,200,0.05,48,48,0.9,0.9,0.5,0.5,16,16,1,1,100,0.1,10,0.389992715,0.610007285
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,5,0.390030153,0.609969847
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,5,0.390239357,0.609760643
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,5,0.390660099,0.609339901
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,5,0.390663422,0.609336578
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,5,0.390919625,0.609080375
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.39094352,0.60905648
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.391041879,0.608958121
7,7,200,0.05,48,48,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,10,0.391103288,0.608896712
5,5,200,0.05,48,48,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,10,0.39112189,0.60887811
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,1,1,200,0.05,5,0.391195277,0.608804723
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,5,0.391412953,0.608587047
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.391483758,0.608516242
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,5,0.391502346,0.608497654
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.391507687,0.608492313
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.391598059,0.608401941
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,200,0.05,5,0.391606613,0.608393387
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.391621444,0.608378556
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.391660716,0.608339284
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,64,64,1,1,200,0.05,5,0.391682135,0.608317865
9,9,200,0.05,48,48,0.9,0.9,0.5,0.5,80,80,1,1,100,0.1,10,0.391687604,0.608312396
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,5,0.391707318,0.608292682
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,5,0.391778023,0.608221977
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,200,0.05,5,0.391909574,0.608090426
7,7,200,0.05,48,48,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,10,0.392001176,0.607998824
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.392072379,0.607927621
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.392122272,0.607877728
5,5,200,0.05,48,48,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,10,0.392128254,0.607871746
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.392329291,0.607670709
9,9,200,0.05,48,48,0.9,0.9,0.5,0.5,64,64,1,1,100,0.1,10,0.392395296,0.607604704
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,5,0.39246048,0.60753952
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,5,0.392555791,0.607444209
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,5,0.39261072,0.60738928
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,1,1,200,0.05,5,0.392660853,0.607339147
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,5,0.392676504,0.607323496
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,16,16,0.1,0.1,100,0.1,5,0.392778893,0.607221107
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,5,0.392871844,0.607128156
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,5,0.392905261,0.607094739
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,1,1,200,0.05,5,0.393038742,0.606961258
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,5,0.393133868,0.606866132
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,5,0.393194168,0.606805832
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.393830995,0.606169005
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,5,0.393847903,0.606152097
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.393862136,0.606137864
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,5,0.39394512,0.60605488
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.01,0.01,100,0.1,5,0.393990026,0.606009974
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.394173853,0.605826147
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.394433725,0.605566275
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.394493609,0.605506391
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,5,0.394770738,0.605229262
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,5,0.39493966,0.60506034
5,5,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,5,0.394982112,0.605017888
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,200,0.05,5,0.395012709,0.604987291
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,5,0.39514174,0.60485826
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,5,0.39532073,0.60467927
5,5,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,5,0.395342446,0.604657554
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,5,0.395459319,0.604540681
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,5,0.395565499,0.604434501
5,5,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,5,0.395583098,0.604416902
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,5,0.395791315,0.604208685
7,7,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,5,0.395877231,0.604122769
9,9,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,5,0.395896913,0.604103087
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.396131139,0.603868861
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,5,0.396131411,0.603868589
7,7,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.396292811,0.603707189
9,9,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,1,1,100,0.1,5,0.396366514,0.603633486
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,5,0.396395369,0.603604631
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,5,0.396433512,0.603566488
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,1,1,200,0.05,5,0.396459565,0.603540435
7,7,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,5,0.396659117,0.603340883
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,1,1,200,0.05,5,0.396677345,0.603322655
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,1,1,200,0.05,5,0.396678905,0.603321095
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,5,0.39669389,0.60330611
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,5,0.396723886,0.603276114
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,5,0.396793673,0.603206327
5,5,200,0.05,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,5,0.396822177,0.603177823
9,9,100,0.1,32,32,0.5,0.5,0.9,0.9,80,80,0.1,0.1,100,0.1,5,0.396863778,0.603136222
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,5,0.39693324,0.60306676
7,7,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,5,0.39696484,0.60303516
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,5,0.397065263,0.602934737
9,9,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,100,0.1,5,0.397075691,0.602924309
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.397209917,0.602790083
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.397226282,0.602773718
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,5,0.397337305,0.602662695
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.397644466,0.602355534
5,5,200,0.05,48,48,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,5,0.397658395,0.602341605
7,7,200,0.05,48,48,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,5,0.397754801,0.602245199
9,9,200,0.05,48,48,0.5,0.5,0.9,0.9,64,64,0.01,0.01,100,0.1,5,0.39780879,0.60219121
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,0.1,0.1,200,0.05,5,0.397861395,0.602138605
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,0.1,0.1,200,0.05,5,0.397913071,0.602086929
5,5,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.397915188,0.602084812
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,0.1,0.1,200,0.05,5,0.39802632,0.60197368
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,5,0.398056471,0.601943529
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,5,0.398290668,0.601709332
5,5,100,0.1,48,48,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,5,0.398305345,0.601694655
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,5,0.398323836,0.601676164
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,5,0.39836651,0.60163349
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,5,0.398421164,0.601578836
7,7,100,0.1,48,48,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,5,0.398493186,0.601506814
9,9,100,0.1,48,48,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,5,0.398532207,0.601467793
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,5,0.39866513,0.60133487
5,5,200,0.05,32,32,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,5,0.398787239,0.601212761
7,7,200,0.05,32,32,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,5,0.398871482,0.601128518
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,0.1,0.1,200,0.05,5,0.398932434,0.601067566
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,5,0.398966798,0.601033202
9,9,200,0.05,32,32,0.7,0.7,0.7,0.7,64,64,0.01,0.01,100,0.1,5,0.39899172,0.60100828
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,0.1,0.1,200,0.05,5,0.399086506,0.600913494
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,5,0.399088501,0.600911499
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,5,0.399095887,0.600904113
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,5,0.399193464,0.600806536
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.399217832,0.600782168
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,0.1,0.1,200,0.05,5,0.399270547,0.600729453
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,0.1,0.1,200,0.05,10,0.399280823,0.600719177
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,5,0.399302098,0.600697902
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,16,16,1,1,200,0.05,5,0.399347911,0.600652089
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,5,0.399447003,0.600552997
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,0.01,0.01,200,0.05,5,0.39954741,0.60045259
9,9,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,5,0.39961356,0.60038644
7,7,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.399636876,0.600363124
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,32,32,0.01,0.01,100,0.1,5,0.399648448,0.600351552
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,0.01,0.01,200,0.05,5,0.399658493,0.600341507
9,9,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.399731313,0.600268687
5,5,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,0.01,0.01,200,0.05,5,0.399786666,0.600213334
5,5,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,5,0.399900735,0.600099265
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,5,0.399989222,0.600010778
7,7,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,5,0.400009881,0.599990119
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,0.1,0.1,200,0.05,10,0.400074848,0.599925152
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,10,0.400074932,0.599925068
9,9,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.01,0.01,200,0.05,5,0.400131906,0.599868094
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,0.1,0.1,200,0.05,10,0.400170719,0.599829281
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,5,0.400222149,0.599777851
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,5,0.400256103,0.599743897
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,5,0.400359296,0.599640704
5,5,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.400378359,0.599621641
7,7,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.400387453,0.599612547
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,5,0.400420757,0.599579243
5,5,200,0.05,48,48,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,5,0.400464286,0.599535714
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,100,0.1,5,0.400493776,0.599506224
9,9,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,1,1,200,0.05,5,0.4005393,0.5994607
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.4005577,0.5994423
7,7,200,0.05,48,48,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,5,0.400564256,0.599435744
9,9,200,0.05,48,48,0.5,0.5,0.9,0.9,32,32,0.1,0.1,100,0.1,5,0.400647269,0.599352731
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.400667294,0.599332706
5,5,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,5,0.400815971,0.599184029
5,5,100,0.1,48,48,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,5,0.400858566,0.599141434
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,10,0.400886173,0.599113827
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,16,16,0.01,0.01,200,0.05,10,0.400941347,0.599058653
7,7,100,0.1,48,48,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,5,0.400948685,0.599051315
5,5,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,5,0.401041693,0.598958307
7,7,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,5,0.401089047,0.598910953
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,0.01,0.01,100,0.1,5,0.401130246,0.598869754
7,7,200,0.05,32,32,0.7,0.7,0.7,0.7,16,16,0.1,0.1,200,0.05,5,0.401143436,0.598856564
9,9,100,0.1,48,48,0.5,0.5,0.9,0.9,16,16,0.01,0.01,200,0.05,5,0.401189161,0.598810839
9,9,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.1,0.1,200,0.05,5,0.401232126,0.598767874
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,64,64,0.01,0.01,100,0.1,5,0.401272039,0.598727961
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,5,0.401283221,0.598716779
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,5,0.401330315,0.598669685
5,5,200,0.05,48,48,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.401496022,0.598503978
7,7,200,0.05,32,32,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,5,0.401504012,0.598495988
5,5,200,0.05,32,32,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,5,0.401513241,0.598486759
7,7,100,0.1,64,64,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,10,0.401524373,0.598475627
7,7,200,0.05,48,48,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.401605771,0.598394229
9,9,200,0.05,32,32,0.7,0.7,0.7,0.7,64,64,1,1,100,0.1,5,0.401655352,0.598344648
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,16,16,1,1,100,0.1,5,0.401686365,0.598313635
9,9,200,0.05,48,48,0.5,0.5,0.9,0.9,64,64,0.1,0.1,100,0.1,5,0.401689177,0.598310823
5,5,100,0.1,48,48,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,5,0.40174544,0.59825456
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,5,0.401784438,0.598215562
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,5,0.401838034,0.598161966
9,9,100,0.1,48,48,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,5,0.401966877,0.598033123
7,7,100,0.1,48,48,0.5,0.5,0.9,0.9,32,32,0.01,0.01,100,0.1,5,0.401971529,0.598028471
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,5,0.401974555,0.598025445
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,0.1,0.1,100,0.1,5,0.402005487,0.597994513
7,7,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,5,0.402008511,0.597991489
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,32,32,0.01,0.01,200,0.05,5,0.402107799,0.597892201
9,9,100,0.1,32,32,0.7,0.7,0.7,0.7,80,80,1,1,100,0.1,5,0.402123612,0.597876388
9,9,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,5,0.402135872,0.597864128
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,1,1,200,0.05,5,0.402207996,0.597792004
5,5,200,0.05,16,16,0.9,0.9,0.5,0.5,32,32,0.1,0.1,200,0.05,5,0.402222338,0.597777662
5,5,100,0.1,64,64,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,10,0.402226894,0.597773106
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,0.1,0.1,100,0.1,5,0.40227441,0.59772559
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,5,0.40229426,0.59770574
5,5,100,0.1,48,48,0.5,0.5,0.9,0.9,64,64,0.01,0.01,200,0.05,5,0.402299951,0.597700049
7,7,100,0.1,32,32,0.7,0.7,0.7,0.7,80,80,0.01,0.01,100,0.1,5,0.402390929,0.597609071
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,32,32,1,1,200,0.05,5,0.402400802,0.597599198
9,9,100,0.1,64,64,0.9,0.9,0.5,0.5,32,32,0.01,0.01,200,0.05,10,0.402436238,0.597563762
5,5,200,0.05,32,32,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.402491011,0.597508989
7,7,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,0.1,0.1,200,0.05,5,0.402499693,0.597500307
9,9,200,0.05,32,32,0.7,0.7,0.7,0.7,64,64,0.1,0.1,100,0.1,5,0.402530122,0.597469878
9,9,100,0.1,16,16,0.9,0.9,0.5,0.5,80,80,0.1,0.1,200,0.05,5,0.402534125,0.597465875
5,5,100,0.1,48,48,0.5,0.5,0.9,0.9,16,16,0.1,0.1,200,0.05,5,0.402538184,0.597461816
5,5,100,0.1,32,32,0.7,0.7,0.7,0.7,64,64,1,1,200,0.05,5,0.402541053,0.597458947
7,7,200,0.05,32,32,0.7,0.7,0.7,0.7,80,80,0.1,0.1,100,0.1,5,0.402546207,0.597453793
