max_depth_XGB,reg_lambda_XGB,num_iterations_LGB,n_estimators_XGB,learning_rate_LGB,learning_rate_XGB,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,max_bin_LGB,max_depth_LGB,reg_alpha_LGB,reg_alpha_XGB,degree,mse,r2
7,7,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,10,0.148448915,0.851551085
5,5,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,10,0.148694742,0.851305258
5,5,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,16,16,3,0.01,0.01,10,0.148734136,0.851265864
7,7,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,10,0.149090998,0.850909002
5,5,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,16,16,3,0.01,0.01,10,0.149319028,0.850680972
9,9,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,16,16,3,0.1,0.1,10,0.149616642,0.850383358
5,5,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,48,80,7,0.01,0.01,10,0.149706681,0.850293319
5,5,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,48,80,7,0.01,0.01,10,0.150246604,0.849753396
7,7,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,16,16,3,1,1,10,0.150534639,0.849465361
9,9,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,10,0.150632577,0.849367423
5,5,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,16,16,3,1,1,10,0.151153666,0.848846334
5,5,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,16,16,3,0.01,0.01,10,0.151154706,0.848845294
9,9,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,10,0.151560747,0.848439253
5,5,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,10,0.151939197,0.848060803
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,16,16,3,0.1,0.1,10,0.152046749,0.847953251
5,5,100,100,0.2,0.2,128,128,20,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,10,0.153302057,0.846697943
7,7,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,16,16,3,0.1,0.1,10,0.153341392,0.846658608
7,7,100,100,0.2,0.2,64,64,10,0.5,0.5,0.9,0.9,16,16,3,0.1,0.1,10,0.154010466,0.845989534
5,5,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,16,16,3,0.1,0.1,10,0.158332902,0.841667098
7,7,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,16,16,3,0.1,0.1,10,0.16315196,0.83684804
5,5,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.295849912,0.704150088
9,9,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.297056204,0.702943796
9,9,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.297547992,0.702452008
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.297666449,0.702333551
9,9,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.2979078,0.7020922
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.298137128,0.701862872
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.298210907,0.701789093
7,7,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.298502997,0.701497003
9,9,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.298835405,0.701164595
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.299206756,0.700793244
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.299370151,0.700629849
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,5,0.299644186,0.700355814
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.300007502,0.699992498
7,7,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.300140277,0.699859723
7,7,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.300356033,0.699643967
9,9,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.300473701,0.699526299
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.300596997,0.699403003
7,7,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.300655106,0.699344894
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.300681185,0.699318815
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.300904037,0.699095963
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.30148288,0.69851712
5,5,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.301583441,0.698416559
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.301624462,0.698375538
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.30189961,0.69810039
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.301957377,0.698042623
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.301996737,0.698003263
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.302037377,0.697962623
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.302118558,0.697881442
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.302415808,0.697584192
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.302989889,0.697010111
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,5,0.303033641,0.696966359
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.303040995,0.696959005
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.303046179,0.696953821
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.303112058,0.696887942
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.303136131,0.696863869
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.303146057,0.696853943
9,9,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.303154893,0.696845107
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.30326356,0.69673644
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.303295706,0.696704294
7,7,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.303302413,0.696697587
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.303319545,0.696680455
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.303330479,0.696669521
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.303527788,0.696472212
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.303562581,0.696437419
7,7,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.303659867,0.696340133
9,9,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.303708075,0.696291925
7,7,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.303852516,0.696147484
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.303883889,0.696116111
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.303897186,0.696102814
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,5,0.303965284,0.696034716
5,5,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.303975405,0.696024595
9,9,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.304067098,0.695932902
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.304129998,0.695870002
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.304136111,0.695863889
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.304149522,0.695850478
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.304226573,0.695773427
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.304246341,0.695753659
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.304293013,0.695706987
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.30430366,0.69569634
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.304358625,0.695641375
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.304369434,0.695630566
7,7,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,32,48,5,0.1,0.1,5,0.304426146,0.695573854
7,7,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.304428615,0.695571385
5,5,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.304574946,0.695425054
9,9,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.304610982,0.695389018
9,9,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.304611377,0.695388623
7,7,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.304688378,0.695311622
7,7,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.304694011,0.695305989
7,7,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.304757016,0.695242984
5,5,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.304773525,0.695226475
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.304819039,0.695180961
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.304851778,0.695148222
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.304926079,0.695073921
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.304959827,0.695040173
5,5,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.304978676,0.695021324
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.305100702,0.694899298
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.305184228,0.694815772
5,5,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.305200509,0.694799491
9,9,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,5,0.30534071,0.69465929
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.305415844,0.694584156
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.305456114,0.694543886
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,5,0.305479446,0.694520554
9,9,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.305487072,0.694512928
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.30558203,0.69441797
5,5,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,64,112,9,1,1,5,0.305604254,0.694395746
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,64,112,9,1,1,5,0.305610509,0.694389491
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,5,0.305770541,0.694229459
5,5,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.305773365,0.694226635
9,9,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,5,0.305785406,0.694214594
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.305790519,0.694209481
9,9,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.3058913,0.6941087
7,7,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.305929754,0.694070246
9,9,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.305960274,0.694039726
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.305971282,0.694028718
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.306060348,0.693939652
5,5,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.306220527,0.693779473
7,7,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.306306533,0.693693467
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,48,80,7,1,1,5,0.306332203,0.693667797
7,7,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.306378843,0.693621157
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.306423593,0.693576407
9,9,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.306478841,0.693521159
9,9,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,5,0.306480999,0.693519001
7,7,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.306530137,0.693469863
7,7,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.306590127,0.693409873
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.306851989,0.693148011
5,5,100,100,0.2,0.2,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.306928674,0.693071326
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,5,0.306950504,0.693049496
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.306963982,0.693036018
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,5,0.306994087,0.693005913
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.307015397,0.692984603
7,7,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.307048426,0.692951574
5,5,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,48,80,7,1,1,5,0.307201899,0.692798101
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.30722954,0.69277046
7,7,100,100,0.2,0.2,32,32,5,0.5,0.5,0.9,0.9,64,112,9,0.01,0.01,5,0.307266399,0.692733601
9,9,100,100,0.2,0.2,32,32,5,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.307282579,0.692717421
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.307313921,0.692686079
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.307456535,0.692543465
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.307492731,0.692507269
9,9,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.30762835,0.69237165
9,9,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,5,0.307632146,0.692367854
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,5,0.307653994,0.692346006
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.307662387,0.692337613
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,5,0.307709295,0.692290705
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.307729857,0.692270143
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,5,0.307777281,0.692222719
9,9,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.307806529,0.692193471
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,0.01,0.01,5,0.307828612,0.692171388
7,7,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.307831393,0.692168607
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.307838412,0.692161588
9,9,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,80,144,11,1,1,5,0.307878088,0.692121912
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.307889955,0.692110045
5,5,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.307896939,0.692103061
5,5,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.307899076,0.692100924
9,9,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.307902735,0.692097265
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,5,0.307932126,0.692067874
7,7,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.307961371,0.692038629
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.307987254,0.692012746
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.307990138,0.692009862
5,5,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.308089092,0.691910908
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.308111067,0.691888933
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.308147814,0.691852186
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.1,0.1,5,0.308268596,0.691731404
5,5,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,80,144,11,1,1,5,0.308279229,0.691720771
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.308317709,0.691682291
9,9,100,100,0.2,0.2,128,128,20,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.308342603,0.691657397
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,5,0.308366321,0.691633679
9,9,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,64,112,9,0.1,0.1,5,0.308417127,0.691582873
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,64,112,9,1,1,5,0.308438587,0.691561413
5,5,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,80,144,11,1,1,5,0.308463885,0.691536115
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.308476484,0.691523516
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,5,0.308523979,0.691476021
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,32,48,5,0.01,0.01,5,0.308562387,0.691437613
7,7,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.30857248,0.69142752
5,5,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.308575416,0.691424584
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.308581932,0.691418068
5,5,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,5,0.308634787,0.691365213
5,5,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,5,0.308647915,0.691352085
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,64,112,9,0.1,0.1,5,0.308679706,0.691320294
9,9,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,5,0.308708235,0.691291765
5,5,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,5,0.308717093,0.691282907
7,7,100,100,0.2,0.2,32,32,5,0.9,0.9,0.5,0.5,48,80,7,0.1,0.1,5,0.308764224,0.691235776
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,64,112,9,1,1,5,0.308766557,0.691233443
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.308857771,0.691142229
5,5,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.308987606,0.691012394
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.308992995,0.691007005
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.30900961,0.69099039
7,7,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,5,0.30901714,0.69098286
9,9,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,0.01,0.01,5,0.309058366,0.690941634
7,7,200,200,0.1,0.1,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.01,0.01,5,0.309104714,0.690895286
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,5,0.309197808,0.690802192
9,9,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,80,144,11,0.1,0.1,5,0.309212653,0.690787347
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,64,112,9,1,1,5,0.309285126,0.690714874
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.309308268,0.690691732
9,9,200,200,0.1,0.1,96,96,15,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.309396134,0.690603866
7,7,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,32,48,5,0.1,0.1,5,0.309409517,0.690590483
9,9,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,5,0.309464386,0.690535614
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,64,112,9,0.01,0.01,5,0.309491945,0.690508055
9,9,200,200,0.1,0.1,128,128,20,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.309502034,0.690497966
7,7,100,100,0.2,0.2,96,96,15,0.7,0.7,0.7,0.7,80,144,11,0.01,0.01,5,0.309544308,0.690455692
9,9,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,48,80,7,1,1,5,0.309550075,0.690449925
7,7,200,200,0.1,0.1,128,128,20,0.7,0.7,0.7,0.7,80,144,11,0.1,0.1,5,0.309555746,0.690444254
5,5,100,100,0.2,0.2,96,96,15,0.9,0.9,0.5,0.5,64,112,9,0.01,0.01,5,0.309570365,0.690429635
5,5,100,100,0.2,0.2,128,128,20,0.9,0.9,0.5,0.5,80,144,11,1,1,5,0.309591159,0.690408841
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,32,48,5,0.1,0.1,5,0.309691473,0.690308527
9,9,200,200,0.1,0.1,64,64,10,0.9,0.9,0.5,0.5,64,112,9,0.1,0.1,5,0.309734497,0.690265503
5,5,100,100,0.2,0.2,64,64,10,0.9,0.9,0.5,0.5,48,80,7,1,1,5,0.309847847,0.690152153
7,7,100,100,0.2,0.2,96,96,15,0.5,0.5,0.9,0.9,80,144,11,1,1,5,0.309867953,0.690132047
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,48,80,7,1,1,5,0.309868929,0.690131071
5,5,200,200,0.1,0.1,96,96,15,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.309891243,0.690108757
7,7,200,200,0.1,0.1,32,32,5,0.7,0.7,0.7,0.7,32,48,5,1,1,5,0.30989645,0.69010355
5,5,200,200,0.1,0.1,32,32,5,0.9,0.9,0.5,0.5,80,144,11,0.01,0.01,5,0.309903887,0.690096113
9,9,200,200,0.1,0.1,64,64,10,0.5,0.5,0.9,0.9,80,144,11,1,1,5,0.309953905,0.690046095
9,9,200,200,0.1,0.1,64,64,10,0.7,0.7,0.7,0.7,48,80,7,0.1,0.1,5,0.309957107,0.690042893
