max_depth_LGB,n_estimators_random,learning_rate_LGB,num_iterations_LGB,min_samples_split_random,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,max_features_random,max_samples_random,max_depth_random,max_bin_LGB,min_samples_leaf_random,reg_alpha,degree,mse,r2,mse_y,auc_t
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,1,10,0.101935723,0.898064277,1.146806564,0.505683002
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.01,10,0.101954772,0.898045228,1.080580672,0.511531659
7,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.1,10,0.102027539,0.897972461,1.120634243,0.512514896
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,1,10,0.102103532,0.897896468,1.120668228,0.511531659
9,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.1,10,0.102390676,0.897609324,1.137821652,0.508531183
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,1,10,0.102413689,0.897586311,1.112631225,0.52767224
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.1,10,0.102462553,0.897537447,1.073759247,0.508573932
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,1,10,0.102465085,0.897534915,1.121829768,0.52767224
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,10,0.102573104,0.897426896,1.078540903,0.505683002
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,10,0.102643927,0.897356073,1.095170834,0.511531659
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,1,10,0.102666116,0.897333884,1.134739745,0.511109508
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,1,10,0.102727621,0.897272379,1.120458052,0.508573932
5,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,1,10,0.102734133,0.897265867,1.108643383,0.518833796
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.01,10,0.10281828,0.89718172,1.076670628,0.511109508
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.01,10,0.10281828,0.89718172,1.083282221,0.511109508
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,5,80,5,0.01,10,0.102835419,0.897164581,1.076449888,0.519370835
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.01,10,0.102882924,0.897117076,1.07235853,0.515069174
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.01,10,0.102882924,0.897117076,1.075930369,0.515069174
5,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.01,10,0.102916715,0.897083285,1.098472307,0.515069174
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.01,10,0.102942573,0.897057427,1.083574368,0.511109508
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.01,10,0.103123391,0.896876609,1.077100585,0.508573932
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.01,10,0.103123391,0.896876609,1.077309349,0.508573932
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.1,10,0.103228006,0.896771994,1.131160666,0.515590183
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.1,10,0.103231114,0.896768886,1.07668016,0.515069174
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.01,10,0.10329854,0.89670146,1.106917309,0.511456847
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.1,10,0.103335752,0.896664248,1.075190266,0.515069174
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.01,10,0.103338924,0.896661076,1.131788414,0.508573932
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.01,10,0.103591993,0.896408007,1.136384745,0.515590183
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.1,10,0.103599906,0.896400094,1.122920737,0.52767224
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,10,0.103663051,0.896336949,1.083466021,0.505683002
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,10,0.103663051,0.896336949,1.07968597,0.505683002
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,10,0.103713943,0.896286057,1.121743082,0.511531659
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,10,0.103726916,0.896273084,1.079319361,0.519809017
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.1,10,0.103726916,0.896273084,1.082886261,0.519809017
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,5,80,5,0.1,10,0.103943707,0.896056293,1.084976895,0.511531659
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.1,10,0.103964203,0.896035797,1.128201539,0.512514896
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.01,10,0.104052571,0.895947429,1.079762238,0.505683002
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.01,10,0.104052571,0.895947429,1.080044941,0.505683002
9,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,1,10,0.104073064,0.895926936,1.117749162,0.519370835
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,1,10,0.104406625,0.895593375,1.133078467,0.512237024
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.1,10,0.104469699,0.895530301,1.097474085,0.519370835
9,100,0.1,200,16,32,32,5,0.9,0.9,0.5,0.5,9,144,9,0.1,10,0.10464052,0.89535948,1.14254416,0.518833796
7,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,10,0.104704056,0.895295944,1.106763619,0.519370835
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,10,0.105016117,0.894983883,1.095768171,0.519370835
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,1,10,0.105342802,0.894657198,1.112994597,0.511531659
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,7,112,7,0.1,10,0.105376924,0.894623076,1.141026184,0.505683002
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,1,10,0.105401574,0.894598426,1.098477045,0.510783544
5,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,5,80,5,0.01,10,0.105527243,0.894472757,1.072709848,0.515069174
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.1,10,0.105707037,0.894292963,1.080660148,0.511109508
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.1,10,0.105707037,0.894292963,1.082589092,0.511109508
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.1,10,0.105828412,0.894171588,1.135091543,0.508531183
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.01,10,0.105918802,0.894081198,1.074023679,0.508573932
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.01,10,0.106261217,0.893738783,1.125378615,0.510783544
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,1,10,0.106351788,0.893648212,1.073724381,0.508573932
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.1,10,0.10645661,0.89354339,1.098106705,0.52767224
7,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.1,10,0.106955894,0.893044106,1.0788323,0.508573932
9,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.1,10,0.106955894,0.893044106,1.078132416,0.508573932
9,100,0.1,200,16,32,32,5,0.7,0.7,0.7,0.7,5,80,5,0.01,10,0.10742616,0.89257384,1.124995342,0.515069174
7,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.1,10,0.107855243,0.892144757,1.108072921,0.52767224
5,100,0.1,200,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,1,10,0.107997873,0.892002127,1.091761737,0.504910841
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.1,10,0.108159405,0.891840595,1.125987544,0.511531659
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.1,10,0.108696259,0.891303741,1.079532543,0.511109508
9,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.01,10,0.110650238,0.889349762,1.142523609,0.512237024
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,0.01,10,0.112278059,0.887721941,1.129415938,0.512237024
5,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.1,10,0.113473229,0.886526771,1.09805472,0.511531659
7,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,7,112,7,1,10,0.113711803,0.886288197,1.123154173,0.512237024
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,5,80,5,0.01,10,0.113882673,0.886117327,1.124739484,0.511531659
5,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.294887717,0.705112283,1.083640936,0.511109508
9,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,1,5,0.295344203,0.704655797,1.094872005,0.511109508
7,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,1,5,0.295503381,0.704496619,1.099442772,0.519809017
9,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,1,5,0.295706657,0.704293343,1.083268473,0.508573932
9,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.296196787,0.703803213,1.093189785,0.511109508
9,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.296273215,0.703726785,1.096180341,0.511109508
7,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,1,5,0.296320335,0.703679665,1.093300501,0.511109508
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.296514517,0.703485483,1.081547347,0.517361612
7,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,1,5,0.296522253,0.703477747,1.094207091,0.508573932
7,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.296561013,0.703438987,1.094286824,0.508573932
9,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,1,5,0.296758979,0.703241021,1.086361271,0.515590183
9,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.29679423,0.70320577,1.091376827,0.508573932
9,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,1,5,0.296956863,0.703043137,1.110218095,0.508531183
9,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.296970826,0.703029174,1.090918042,0.508573932
7,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.297116189,0.702883811,1.082009237,0.515590183
7,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.297192919,0.702807081,1.092447106,0.512514896
7,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.297194133,0.702805867,1.108955412,0.508531183
5,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.297527145,0.702472855,1.0800404,0.517361612
9,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.297693475,0.702306525,1.109414652,0.505683002
7,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.297695591,0.702304409,1.085112846,0.512237024
7,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.298043693,0.701956307,1.087018319,0.517361612
5,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.298062916,0.701937084,1.080560272,0.508573932
9,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,1,5,0.298154829,0.701845171,1.109461001,0.519809017
9,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.298515187,0.701484813,1.090478224,0.519809017
7,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,1,5,0.298584972,0.701415028,1.084617702,0.512237024
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.298608755,0.701391245,1.105493452,0.508573932
9,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.298638785,0.701361215,1.093782034,0.505683002
5,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.298654781,0.701345219,1.089800643,0.508573932
9,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.298666227,0.701333773,1.083381843,0.510783544
5,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,1,5,0.298682676,0.701317324,1.080485336,0.505683002
9,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.29869561,0.70130439,1.084986273,0.52767224
7,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.298789494,0.701210506,1.08222761,0.508573932
9,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.298888451,0.701111549,1.088071871,0.519809017
9,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.299105352,0.700894648,1.087214256,0.515590183
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,1,5,0.299229017,0.700770983,1.100294976,0.512237024
7,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.299236977,0.700763023,1.083871248,0.512237024
5,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.299288171,0.700711829,1.078373669,0.512514896
7,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.299290312,0.700709688,1.113081763,0.508531183
9,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.299458422,0.700541578,1.106771602,0.515590183
7,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.299487257,0.700512743,1.087783904,0.519809017
5,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.299496649,0.700503351,1.081403482,0.505683002
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.299570917,0.700429083,1.102455507,0.510783544
5,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.299582696,0.700417304,1.086001068,0.519809017
5,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.299698725,0.700301275,1.089990056,0.519809017
7,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.299757501,0.700242499,1.089531588,0.519809017
7,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.299768872,0.700231128,1.100089467,0.515590183
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.299838057,0.700161943,1.076862373,0.515590183
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.299838057,0.700161943,1.082710087,0.515590183
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,1,5,0.299926388,0.700073612,1.10826737,0.508573932
7,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,1,5,0.299946704,0.700053296,1.084365833,0.515590183
7,50,0.2,100,32,64,64,10,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.299979267,0.700020733,1.092578755,0.517361612
5,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.300103253,0.699896747,1.105246039,0.508573932
5,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.300159364,0.699840636,1.086283333,0.511109508
7,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.300167719,0.699832281,1.100260146,0.505683002
9,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.300180551,0.699819449,1.103137654,0.512514896
5,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.300191335,0.699808665,1.078839532,0.512514896
7,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.300273196,0.699726804,1.094044141,0.518833796
7,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.300295945,0.699704055,1.085149697,0.505683002
5,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,1,5,0.30031299,0.69968701,1.075811691,0.515590183
7,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.300316614,0.699683386,1.100907461,0.519809017
9,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.300481195,0.699518805,1.093260727,0.518833796
7,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.30053702,0.69946298,1.083439416,0.508573932
5,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,1,5,0.300537066,0.699462934,1.078096344,0.512514896
5,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.300565498,0.699434502,1.091598478,0.508531183
9,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.300570652,0.699429348,1.084314392,0.512237024
5,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,1,5,0.300579735,0.699420265,1.086930473,0.508573932
7,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,1,5,0.300593337,0.699406663,1.078666593,0.508531183
9,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,5,80,5,1,5,0.300593337,0.699406663,1.081026064,0.508531183
7,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.300599201,0.699400799,1.105487546,0.519809017
9,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,1,5,0.300655818,0.699344182,1.081956083,0.512514896
5,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.300702097,0.699297903,1.080035114,0.515590183
5,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.300738632,0.699261368,1.077486118,0.512237024
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.300739919,0.699260081,1.078135101,0.515590183
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.300739919,0.699260081,1.076656757,0.515590183
5,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,1,5,0.300815027,0.699184973,1.087908113,0.512237024
7,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,5,80,5,0.1,5,0.300831293,0.699168707,1.07860209,0.510783544
7,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.300859264,0.699140736,1.091398844,0.511109508
7,50,0.2,100,16,32,32,5,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.30088292,0.69911708,1.131844967,0.508531183
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.300900085,0.699099915,1.130671068,0.52767224
9,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,1,5,0.300958739,0.699041261,1.099287392,0.512514896
7,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.30096202,0.69903798,1.095271185,0.515590183
9,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.300988398,0.699011602,1.107507731,0.519809017
5,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.3010007,0.6989993,1.092615991,0.511109508
9,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,5,80,5,0.1,5,0.301020952,0.698979048,1.087948124,0.508531183
7,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.301043832,0.698956168,1.094799921,0.512514896
9,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,1,5,0.301053466,0.698946534,1.085547089,0.512237024
5,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.301055614,0.698944386,1.080727299,0.519809017
7,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.301071795,0.698928205,1.093382437,0.511109508
9,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,1,5,0.301077755,0.698922245,1.090224729,0.519809017
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,1,5,0.301096127,0.698903873,1.078519661,0.517361612
5,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.30112065,0.69887935,1.08935644,0.518833796
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.301318504,0.698681496,1.077681091,0.517361612
5,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,0.01,5,0.301337592,0.698662408,1.091676463,0.511852279
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.301349705,0.698650295,1.108330296,0.512237024
7,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,1,5,0.301357603,0.698642397,1.083281468,0.508573932
7,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,1,5,0.301428054,0.698571946,1.079763232,0.511456847
9,50,0.2,100,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.30143345,0.69856655,1.105063606,0.508573932
9,50,0.2,100,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.301445368,0.698554632,1.083489315,0.512237024
5,100,0.1,200,64,128,128,20,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.301459373,0.698540627,1.073038018,0.504910841
9,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.30148877,0.69851123,1.087104772,0.515590183
9,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.301528095,0.698471905,1.092316133,0.518833796
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.301578007,0.698421993,1.07863238,0.518833796
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.301578007,0.698421993,1.078733932,0.518833796
9,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,9,144,9,1,5,0.301599774,0.698400226,1.117035652,0.511109508
7,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.301645417,0.698354583,1.081457239,0.518833796
9,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.01,5,0.301645417,0.698354583,1.079932292,0.518833796
5,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.301652956,0.698347044,1.078151661,0.515590183
5,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.301669922,0.698330078,1.076054302,0.511456847
7,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.30169313,0.69830687,1.086468964,0.515590183
5,50,0.2,100,16,32,32,5,0.7,0.7,0.7,0.7,9,144,9,0.01,5,0.301723965,0.698276035,1.102185916,0.508573932
9,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.1,5,0.301749721,0.698250279,1.08433562,0.511456847
9,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,9,144,9,0.1,5,0.301774388,0.698225612,1.084714528,0.517361612
7,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,1,5,0.301817197,0.698182803,1.078954004,0.512514896
5,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.301863487,0.698136513,1.080925894,0.505683002
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.301868456,0.698131544,1.077789088,0.512514896
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.301868456,0.698131544,1.075216132,0.512514896
5,50,0.2,100,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,0.01,5,0.301880034,0.698119966,1.078084196,0.52767224
5,100,0.1,200,64,128,128,20,0.9,0.9,0.5,0.5,9,144,9,0.1,5,0.301885821,0.698114179,1.078292984,0.518833796
9,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,1,5,0.301948633,0.698051367,1.093046471,0.505683002
5,50,0.2,100,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.01,5,0.301959439,0.698040561,1.07805789,0.512237024
5,100,0.1,200,32,64,64,10,0.7,0.7,0.7,0.7,9,144,9,0.1,5,0.302010049,0.697989951,1.084274939,0.515590183
7,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,1,5,0.302045409,0.697954591,1.110954613,0.508531183
7,100,0.1,200,48,96,96,15,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.302068045,0.697931955,1.082038027,0.512514896
9,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.302126327,0.697873673,1.077440299,0.512514896
7,100,0.1,200,64,128,128,20,0.7,0.7,0.7,0.7,7,112,7,0.1,5,0.302126327,0.697873673,1.076065562,0.512514896
5,100,0.1,200,48,96,96,15,0.9,0.9,0.5,0.5,9,144,9,1,5,0.302140844,0.697859156,1.081117168,0.518833796
5,50,0.2,100,32,64,64,10,0.9,0.9,0.5,0.5,5,80,5,1,5,0.302165956,0.697834044,1.094692444,0.508531183
5,50,0.2,100,64,128,128,20,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.302181868,0.697818132,1.078494014,0.505683002
9,100,0.1,200,32,64,64,10,0.9,0.9,0.5,0.5,7,112,7,0.1,5,0.302213738,0.697786262,1.110810754,0.519809017
9,100,0.1,200,48,96,96,15,0.5,0.5,0.9,0.9,7,112,7,1,5,0.302240074,0.697759926,1.080923447,0.511456847
9,50,0.2,100,16,32,32,5,0.5,0.5,0.9,0.9,9,144,9,0.01,5,0.302266359,0.697733641,1.123044212,0.517361612
7,50,0.2,100,48,96,96,15,0.9,0.9,0.5,0.5,7,112,7,0.01,5,0.302266697,0.697733303,1.088130459,0.505683002
